dataset,method,timeSlice,GT_predict,true
SuperBoring,word2vec_0.20,42,1.47954743255%,0.0%
SuperBoring,word2vec_0.20,43,1.46678170837%,0.0%
SuperBoring,word2vec_0.20,44,1.45423438837%,0.0%
SuperBoring,word2vec_0.20,45,1.44927536232%,0.0%
SuperBoring,word2vec_0.40,1,18.1818181818%,45.4545454545%
SuperBoring,word2vec_0.40,2,20.0%,50.0%
SuperBoring,word2vec_0.40,3,13.6363636364%,14.2857142857%
SuperBoring,word2vec_0.40,4,20.0%,38.4615384615%
SuperBoring,word2vec_0.40,5,12.8440366972%,20.2702702703%
SuperBoring,word2vec_0.40,6,14.7887323944%,21.2121212121%
SuperBoring,word2vec_0.40,7,12.582781457%,0.0%
SuperBoring,word2vec_0.40,8,12.1951219512%,7.69230769231%
SuperBoring,word2vec_0.40,9,10.6741573034%,7.14285714286%
SuperBoring,word2vec_0.40,10,9.59595959596%,10.0%
SuperBoring,word2vec_0.40,11,7.41935483871%,10.7142857143%
SuperBoring,word2vec_0.40,12,6.30372492837%,10.2564102564%
SuperBoring,word2vec_0.40,13,6.96378830084%,30.0%
SuperBoring,word2vec_0.40,14,7.0796460177%,11.8279569892%
SuperBoring,word2vec_0.40,15,7.32673267327%,11.320754717%
SuperBoring,word2vec_0.40,16,6.85543964232%,9.63855421687%
SuperBoring,word2vec_0.40,17,7.0796460177%,28.5714285714%
SuperBoring,word2vec_0.40,18,6.53120464441%,0.0%
SuperBoring,word2vec_0.40,19,6.42857142857%,0.0%
SuperBoring,word2vec_0.40,20,6.47887323944%,10.0%
SuperBoring,word2vec_0.40,21,5.66037735849%,4.70588235294%
SuperBoring,word2vec_0.40,22,5.69306930693%,15.3846153846%
SuperBoring,word2vec_0.40,23,5.44794188862%,0.0%
SuperBoring,word2vec_0.40,24,4.80984340045%,0.0%
SuperBoring,word2vec_0.40,25,4.74090407938%,0.0%
SuperBoring,word2vec_0.40,26,4.67899891186%,0.0%
SuperBoring,word2vec_0.40,27,4.63362068966%,0.0%
SuperBoring,word2vec_0.40,28,4.73186119874%,8.69565217391%
SuperBoring,word2vec_0.40,29,4.84536082474%,10.5263157895%
SuperBoring,word2vec_0.40,30,4.67479674797%,0.0%
SuperBoring,word2vec_0.40,31,4.63242698892%,11.1111111111%
SuperBoring,word2vec_0.40,32,4.57256461233%,0.0%
SuperBoring,word2vec_0.40,33,4.63054187192%,11.1111111111%
SuperBoring,word2vec_0.40,34,4.55868089234%,6.25%
SuperBoring,word2vec_0.40,35,4.36397400186%,4.34782608696%
SuperBoring,word2vec_0.40,36,4.34782608696%,0.0%
SuperBoring,word2vec_0.40,37,4.31588613407%,0.0%
SuperBoring,word2vec_0.40,38,4.27661510464%,0.0%
SuperBoring,word2vec_0.40,39,4.3204320432%,8.33333333333%
SuperBoring,word2vec_0.40,40,4.27807486631%,0.0%
SuperBoring,word2vec_0.40,41,4.11919368975%,0.0%
SuperBoring,word2vec_0.40,42,4.09051348999%,0.0%
SuperBoring,word2vec_0.40,43,4.05522001726%,0.0%
SuperBoring,word2vec_0.40,44,4.10607356715%,10.0%
SuperBoring,word2vec_0.40,45,4.09207161125%,0.0%
SuperBoring,word2vec_0.60,1,81.8181818182%,90.9090909091%
SuperBoring,word2vec_0.60,2,73.3333333333%,75.0%
SuperBoring,word2vec_0.60,3,59.0909090909%,57.1428571429%
SuperBoring,word2vec_0.60,4,57.1428571429%,69.2307692308%
SuperBoring,word2vec_0.60,5,40.3669724771%,55.4054054054%
SuperBoring,word2vec_0.60,6,39.4366197183%,51.5151515152%
SuperBoring,word2vec_0.60,7,37.7483443709%,44.4444444444%
SuperBoring,word2vec_0.60,8,35.3658536585%,30.7692307692%
SuperBoring,word2vec_0.60,9,35.393258427%,50.0%
SuperBoring,word2vec_0.60,10,32.3232323232%,20.0%
SuperBoring,word2vec_0.60,11,27.4193548387%,32.1428571429%
SuperBoring,word2vec_0.60,12,28.0802292264%,41.0256410256%
SuperBoring,word2vec_0.60,13,27.2980501393%,30.0%
SuperBoring,word2vec_0.60,14,25.2212389381%,31.1827956989%
SuperBoring,word2vec_0.60,15,23.9603960396%,26.4150943396%
SuperBoring,word2vec_0.60,16,21.1624441133%,27.1084337349%
SuperBoring,word2vec_0.60,17,21.2389380531%,28.5714285714%
SuperBoring,word2vec_0.60,18,21.0449927431%,27.2727272727%
SuperBoring,word2vec_0.60,19,21.0%,27.2727272727%
SuperBoring,word2vec_0.60,20,20.985915493%,20.0%
SuperBoring,word2vec_0.60,21,19.3710691824%,21.1764705882%
SuperBoring,word2vec_0.60,22,18.9356435644%,7.69230769231%
SuperBoring,word2vec_0.60,23,18.7651331719%,11.1111111111%
SuperBoring,word2vec_0.60,24,18.0089485459%,16.1764705882%
SuperBoring,word2vec_0.60,25,17.5303197354%,7.69230769231%
SuperBoring,word2vec_0.60,26,17.0837867247%,0.0%
SuperBoring,word2vec_0.60,27,16.9181034483%,11.1111111111%
SuperBoring,word2vec_0.60,28,16.8243953733%,17.3913043478%
SuperBoring,word2vec_0.60,29,16.4948453608%,10.5263157895%
SuperBoring,word2vec_0.60,30,16.5650406504%,21.4285714286%
SuperBoring,word2vec_0.60,31,16.3141993958%,11.1111111111%
SuperBoring,word2vec_0.60,32,16.0039761431%,0.0%
SuperBoring,word2vec_0.60,33,15.763546798%,11.1111111111%
SuperBoring,word2vec_0.60,34,15.9068865179%,25.0%
SuperBoring,word2vec_0.60,35,15.8774373259%,23.9130434783%
SuperBoring,word2vec_0.60,36,15.8186864015%,0.0%
SuperBoring,word2vec_0.60,37,15.7024793388%,0.0%
SuperBoring,word2vec_0.60,38,15.559599636%,0.0%
SuperBoring,word2vec_0.60,39,15.4815481548%,16.6666666667%
SuperBoring,word2vec_0.60,40,15.3297682709%,9.09090909091%
SuperBoring,word2vec_0.60,41,15.0744960561%,5.26315789474%
SuperBoring,word2vec_0.60,42,15.0565709312%,12.5%
SuperBoring,word2vec_0.60,43,14.9266609146%,10.0%
SuperBoring,word2vec_0.60,44,14.8845166809%,10.0%
SuperBoring,word2vec_0.60,45,14.8337595908%,0.0%
SuperBoring,word2vec_0.80,1,100.0%,100.0%
SuperBoring,word2vec_0.80,2,86.6666666667%,75.0%
SuperBoring,word2vec_0.80,3,72.7272727273%,71.4285714286%
SuperBoring,word2vec_0.80,4,71.4285714286%,84.6153846154%
SuperBoring,word2vec_0.80,5,56.880733945%,72.972972973%
SuperBoring,word2vec_0.80,6,54.9295774648%,66.6666666667%
SuperBoring,word2vec_0.80,7,52.9801324503%,55.5555555556%
SuperBoring,word2vec_0.80,8,51.8292682927%,61.5384615385%
SuperBoring,word2vec_0.80,9,51.6853932584%,64.2857142857%
SuperBoring,word2vec_0.80,10,48.9898989899%,40.0%
SuperBoring,word2vec_0.80,11,44.1935483871%,52.6785714286%
SuperBoring,word2vec_0.80,12,42.9799426934%,48.7179487179%
SuperBoring,word2vec_0.80,13,42.3398328691%,50.0%
SuperBoring,word2vec_0.80,14,40.7079646018%,49.4623655914%
SuperBoring,word2vec_0.80,15,39.603960396%,47.1698113208%
SuperBoring,word2vec_0.80,16,36.5126676602%,43.3734939759%
SuperBoring,word2vec_0.80,17,36.2831858407%,28.5714285714%
SuperBoring,word2vec_0.80,18,35.7039187228%,27.2727272727%
SuperBoring,word2vec_0.80,19,35.8571428571%,54.5454545455%
SuperBoring,word2vec_0.80,20,35.6338028169%,20.0%
SuperBoring,word2vec_0.80,21,34.213836478%,38.8235294118%
SuperBoring,word2vec_0.80,22,34.0346534653%,23.0769230769%
SuperBoring,word2vec_0.80,23,33.5351089588%,27.7777777778%
SuperBoring,word2vec_0.80,24,31.9910514541%,29.4117647059%
SuperBoring,word2vec_0.80,25,31.6427783903%,23.0769230769%
SuperBoring,word2vec_0.80,26,31.2295973885%,16.6666666667%
SuperBoring,word2vec_0.80,27,30.9267241379%,11.1111111111%
SuperBoring,word2vec_0.80,28,30.2839116719%,21.7391304348%
SuperBoring,word2vec_0.80,29,29.587628866%,10.5263157895%
SuperBoring,word2vec_0.80,30,29.4715447154%,28.5714285714%
SuperBoring,word2vec_0.80,31,29.1037260826%,11.1111111111%
SuperBoring,word2vec_0.80,32,28.7276341948%,7.69230769231%
SuperBoring,word2vec_0.80,33,28.3743842365%,11.1111111111%
SuperBoring,word2vec_0.80,34,28.4190106693%,31.25%
SuperBoring,word2vec_0.80,35,28.5979572888%,43.4782608696%
SuperBoring,word2vec_0.80,36,28.3996299722%,0.0%
SuperBoring,word2vec_0.80,37,28.0991735537%,0.0%
SuperBoring,word2vec_0.80,38,27.7525022748%,0.0%
SuperBoring,word2vec_0.80,39,27.4527452745%,16.6666666667%
SuperBoring,word2vec_0.80,40,27.0944741533%,9.09090909091%
SuperBoring,word2vec_0.80,41,26.643295355%,5.26315789474%
SuperBoring,word2vec_0.80,42,26.4577893821%,25.0%
SuperBoring,word2vec_0.80,43,26.4020707506%,30.0%
SuperBoring,word2vec_0.80,44,26.2617621899%,10.0%
SuperBoring,word2vec_0.80,45,26.0869565217%,0.0%
Boring,nltk_0.20,1,100.0%,100.0%
Boring,nltk_0.20,2,100.0%,100.0%
Boring,nltk_0.20,3,92.5925925926%,87.5%
Boring,nltk_0.20,4,88.2352941176%,85.7142857143%
Boring,nltk_0.20,5,59.3023255814%,69.2307692308%
Boring,nltk_0.20,6,53.0612244898%,50.0%
Boring,nltk_0.20,7,55.4545454545%,83.3333333333%
Boring,nltk_0.20,8,54.7619047619%,62.5%
Boring,nltk_0.20,9,51.677852349%,56.5217391304%
Boring,nltk_0.20,10,51.875%,63.6363636364%
Boring,nltk_0.20,11,53.0120481928%,83.3333333333%
Boring,nltk_0.20,12,53.9772727273%,80.0%
Boring,nltk_0.20,13,55.2486187845%,100.0%
Boring,nltk_0.20,14,50.4672897196%,45.4545454545%
Boring,nltk_0.20,15,48.0%,27.2727272727%
Boring,nltk_0.20,16,47.4789915966%,61.5384615385%
Boring,nltk_0.20,17,45.6090651558%,60.0%
Boring,nltk_0.20,18,45.1790633609%,40.0%
Boring,nltk_0.20,19,44.7154471545%,33.3333333333%
Boring,nltk_0.20,20,44.094488189%,50.0%
Boring,nltk_0.20,21,38.6117136659%,35.0%
Boring,nltk_0.20,22,36.5570599613%,35.7142857143%
Boring,nltk_0.20,23,34.7905282332%,15.625%
Boring,nltk_0.20,24,33.9688041594%,25.0%
Boring,nltk_0.20,25,32.7674023769%,8.33333333333%
Boring,nltk_0.20,26,32.9052969502%,35.2941176471%
Boring,nltk_0.20,27,30.2357836338%,24.4897959184%
Boring,nltk_0.20,28,28.92998679%,25.0%
Boring,nltk_0.20,29,28.9234760052%,35.7142857143%
Boring,nltk_0.20,30,29.0609137056%,41.1764705882%
Boring,nltk_0.20,31,26.1388286334%,30.5970149254%
Boring,nltk_0.20,32,25.9338313767%,20.0%
Boring,nltk_0.20,33,25.1565762004%,9.52380952381%
Boring,nltk_0.20,34,22.7882037534%,24.8447204969%
Boring,nltk_0.20,35,22.6548672566%,27.2727272727%
Boring,nltk_0.20,36,22.5636523266%,22.2222222222%
Boring,nltk_0.20,37,22.6678291194%,50.0%
Boring,nltk_0.20,38,22.5194132873%,16.6666666667%
Boring,nltk_0.20,39,22.5171232877%,22.2222222222%
Boring,nltk_0.20,40,21.8654434251%,26.4285714286%
Boring,nltk_0.20,41,21.6730038023%,0.0%
Boring,nltk_0.20,42,21.3700670141%,14.2857142857%
Boring,nltk_0.20,43,21.2656364974%,12.5%
Boring,nltk_0.20,44,21.0755813953%,11.7647058824%
Boring,nltk_0.20,45,20.487804878%,20.3389830508%
Boring,nltk_0.40,1,100.0%,100.0%
Boring,nltk_0.40,2,100.0%,100.0%
Boring,nltk_0.40,3,92.5925925926%,87.5%
Boring,nltk_0.40,4,88.2352941176%,85.7142857143%
Boring,nltk_0.40,5,63.9534883721%,73.0769230769%
Boring,nltk_0.40,6,57.1428571429%,50.0%
Boring,nltk_0.40,7,59.0909090909%,83.3333333333%
Boring,nltk_0.40,8,57.9365079365%,62.5%
Boring,nltk_0.40,9,55.7046979866%,65.2173913043%
Boring,nltk_0.40,10,55.625%,63.6363636364%
Boring,nltk_0.40,11,56.6265060241%,83.3333333333%
Boring,nltk_0.40,12,57.3863636364%,80.0%
Boring,nltk_0.40,13,58.5635359116%,100.0%
Boring,nltk_0.40,14,55.1401869159%,60.6060606061%
Boring,nltk_0.40,15,53.3333333333%,36.3636363636%
Boring,nltk_0.40,16,51.6806722689%,61.5384615385%
Boring,nltk_0.40,17,51.2747875354%,70.4347826087%
Boring,nltk_0.40,18,50.9641873278%,50.0%
Boring,nltk_0.40,19,50.406504065%,33.3333333333%
Boring,nltk_0.40,20,49.6062992126%,50.0%
Boring,nltk_0.40,21,44.6854663774%,43.75%
Boring,nltk_0.40,22,43.5203094778%,51.7857142857%
Boring,nltk_0.40,23,41.3479052823%,25.0%
Boring,nltk_0.40,24,40.7279029463%,35.7142857143%
Boring,nltk_0.40,25,39.0492359932%,8.33333333333%
Boring,nltk_0.40,26,39.4863563403%,47.0588235294%
Boring,nltk_0.40,27,37.3092926491%,36.7346938776%
Boring,nltk_0.40,28,36.3276089828%,38.8888888889%
Boring,nltk_0.40,29,36.186770428%,42.8571428571%
Boring,nltk_0.40,30,36.1675126904%,41.1764705882%
Boring,nltk_0.40,31,33.1887201735%,38.0597014925%
Boring,nltk_0.40,32,32.7641408751%,20.0%
Boring,nltk_0.40,33,32.254697286%,23.8095238095%
Boring,nltk_0.40,34,29.9374441466%,34.1614906832%
Boring,nltk_0.40,35,29.7345132743%,36.3636363636%
