,corr_true,dataset,decline_slope,exp_slope,method,run,threshold
156,0.801424202315,A23V8NHNBQNSOZ,-6.75595238096,-0.0358174538506,word2vec,word2vec_0.60,0.60
157,0.672801152747,A23V8NHNBQNSOZ,-4.52380952381,-0.0219914249839,word2vec,word2vec_0.70,0.70
158,0.781265437835,A23V8NHNBQNSOZ,-2.55952380953,-0.0108997352163,word2vec,word2vec_0.80,0.80
159,0.781265437835,A23V8NHNBQNSOZ,-2.55952380953,-0.0108997352163,word2vec,word2vec_0.90,0.90
160,0.741817146128,A25ABNB41T2WDJ,-3.7959218746,-0.114265304221,word2vec,word2vec_0.20,0.20
161,0.823475435852,A25ABNB41T2WDJ,-10.3833097523,-0.112855015985,word2vec,word2vec_0.30,0.30
162,0.948649742715,A25ABNB41T2WDJ,-11.1194520163,-0.100677454351,word2vec,word2vec_0.40,0.40
163,0.944934036715,A25ABNB41T2WDJ,-8.67536012542,-0.061567018754,word2vec,word2vec_0.50,0.50
164,0.833432867433,A25ABNB41T2WDJ,-6.1336192848,-0.0377325621396,word2vec,word2vec_0.60,0.60
165,0.8534114928,A25ABNB41T2WDJ,-6.02482909143,-0.0318033459588,word2vec,word2vec_0.70,0.70
166,0.905744573324,A25ABNB41T2WDJ,-5.13103750886,-0.026187616681,word2vec,word2vec_0.80,0.80
167,0.907540505774,A25ABNB41T2WDJ,-4.6792359091,-0.0235244961088,word2vec,word2vec_0.90,0.90
168,0.0,A25HXY4WA2BZSO,,,word2vec,word2vec_0.20,0.20
169,0.0,A25HXY4WA2BZSO,,,word2vec,word2vec_0.30,0.30
170,0.0,A25HXY4WA2BZSO,,,word2vec,word2vec_0.40,0.40
171,0.0,A25HXY4WA2BZSO,,,word2vec,word2vec_0.50,0.50
172,0.0,A25HXY4WA2BZSO,,,word2vec,word2vec_0.60,0.60
173,0.0,A25HXY4WA2BZSO,,,word2vec,word2vec_0.70,0.70
174,0.0,A25HXY4WA2BZSO,,,word2vec,word2vec_0.80,0.80
175,0.0,A25HXY4WA2BZSO,,,word2vec,word2vec_0.90,0.90
176,0.0,A26KS0O1QWD9A6,,,word2vec,word2vec_0.20,0.20
177,0.0,A26KS0O1QWD9A6,,,word2vec,word2vec_0.30,0.30
