Time Slice,New Category?,# of New Categories,Total Ideas in Time Slice,Probability of New Bin,%New Categories in Time Slice,%New Categories Overall,Counter
90,true,7,102,6.51644336175%,6.86274509804%,16.1997563946%
91,true,1,14,6.48878107944%,7.14285714286%,16.1613098848%
92,true,6,88,6.3496751329%,6.81818181818%,15.9184878913%
93,true,1,14,6.35294117647%,7.14285714286%,15.8823529412%
94,true,2,69,6.16892476218%,2.89855072464%,15.624099164%
95,false,0,15,6.14236509759%,0.0%,15.5568312285%
96,true,10,64,6.22886133033%,15.625%,15.5580608794%
97,true,1,12,6.23595505618%,8.33333333333%,15.5337078652%
98,false,0,10,6.19047619048%,0.0%,15.4901960784%
99,false,0,11,6.1714604859%,0.0%,15.442613795%
100,true,4,30,6.20326779286%,13.3333333333%,15.4250900028%
101,true,2,45,6.12691466083%,4.44444444444%,15.2899343545%
102,false,0,12,6.10687022901%,0.0%,15.239912759%
103,true,3,59,5.92970217333%,5.08474576271%,15.0791521331%
104,true,4,63,5.85751978892%,6.34920634921%,14.9340369393%
105,true,2,9,5.84364306396%,22.2222222222%,14.9513029745%
106,true,2,41,5.65104166667%,4.87804878049%,14.84375%
107,true,3,6,5.72022880915%,50.0%,14.8985959438%
108,false,0,6,5.65939771547%,0.0%,14.8753894081%
109,true,3,14,5.69063631661%,21.4285714286%,14.899120538%
110,true,7,75,5.58233950774%,9.33333333333%,14.7931996955%
111,true,7,53,5.53329994992%,13.2075471698%,14.7721582374%
112,true,1,23,5.47672392333%,4.34782608696%,14.712471994%
113,true,3,35,5.42941757157%,8.57142857143%,14.6594274432%
114,true,7,64,5.34499514091%,10.9375%,14.6015549077%
115,true,5,88,5.2568981922%,5.68181818182%,14.4148430067%
116,true,13,146,5.12643678161%,8.90410958904%,14.2298850575%
117,false,0,21,5.07892930679%,0.0%,14.1615191032%
118,true,1,50,4.97624971726%,2.0%,14.0239764759%
119,false,0,5,4.97062810664%,0.0%,14.0081337551%
120,true,1,28,4.89447687472%,3.57142857143%,13.9425235743%
121,true,1,7,4.9092131809%,14.2857142857%,13.9430620937%
122,true,2,16,4.93634129998%,12.5%,13.937904847%
123,true,3,60,4.87106017192%,5.0%,13.8197046507%
124,false,0,13,4.81318681319%,0.0%,13.7802197802%
125,false,0,14,4.77651183173%,0.0%,13.7379491674%
126,false,0,11,4.7650273224%,0.0%,13.7049180328%
127,true,7,84,4.72204335694%,8.33333333333%,13.6080704014%
128,true,1,13,4.73030821918%,7.69230769231%,13.591609589%
129,true,1,11,4.74055092889%,9.09090909091%,13.5810377963%
130,true,2,79,4.59890802184%,2.53164556962%,13.3977320454%
131,true,4,59,4.50114084215%,6.77966101695%,13.3167392657%
132,true,6,120,4.45253997167%,5.0%,13.1147540984%
133,false,0,8,4.42513639119%,0.0%,13.0935542534%
134,true,3,59,4.39297124601%,5.08474576271%,12.999201278%
135,false,0,7,4.38683948156%,0.0%,12.9810568295%
136,false,0,8,4.37985267768%,0.0%,12.9603822417%
137,false,0,14,4.36767917411%,0.0%,12.9243597379%
138,true,1,17,4.37277404036%,5.88235294118%,12.9006727345%
139,true,3,27,4.38889982287%,11.1111111111%,12.8911631569%
140,true,4,108,4.31682405088%,3.7037037037%,12.6999421854%
141,true,1,15,4.3043812452%,6.66666666667%,12.6825518832%
142,true,2,15,4.33033148113%,13.3333333333%,12.6844223031%
143,true,4,46,4.31149097816%,8.69565217391%,12.6495726496%
144,false,0,12,4.30168656434%,0.0%,12.6208072769%
145,true,2,16,4.30757604383%,12.5%,12.6204420933%
146,true,1,15,4.3142426526%,6.66666666667%,12.6036171816%
147,true,4,119,4.2196425281%,3.36134453782%,12.4009581721%
148,false,0,28,4.19798350137%,0.0%,12.3373052246%
149,true,1,34,4.19019857898%,2.94117647059%,12.2791036619%
150,false,0,7,4.16666666667%,0.0%,12.2634643377%
151,true,2,28,4.14554670529%,7.14285714286%,12.2375090514%
152,true,4,41,4.11500449236%,9.75609756098%,12.2192273136%
153,false,0,9,4.10836024399%,0.0%,12.1994976677%
154,false,0,7,4.10320731052%,0.0%,12.1841963806%
155,false,0,22,4.06924861681%,0.0%,12.1363555238%
156,true,3,95,4.01895401895%,3.15789473684%,11.9866619867%
157,true,1,20,4.00489681707%,5.0%,11.962224554%
158,true,6,38,4.04794996525%,15.7894736842%,11.9874913134%
159,true,5,89,4.05474764756%,5.61797752809%,11.8905047049%
160,true,1,18,4.02524304963%,5.55555555556%,11.8710557735%
161,true,1,38,3.99932214879%,2.63157894737%,11.8115573632%
162,false,0,10,3.97563863982%,0.0%,11.7915750296%
163,false,0,8,3.97026524751%,0.0%,11.7756377767%
164,false,0,6,3.96624472574%,0.0%,11.7637130802%
165,true,1,56,3.89566962046%,1.78571428571%,11.6702892493%
166,true,6,67,3.90211640212%,8.9552238806%,11.6402116402%
167,true,4,95,3.8417711216%,4.21052631579%,11.5253133648%
168,false,0,10,3.81927515033%,0.0%,11.506582155%
169,true,1,8,3.81431585782%,12.5%,11.5078720987%
170,true,1,53,3.78178307049%,1.88679245283%,11.425812681%
171,false,0,7,3.77752772866%,0.0%,11.4129561164%
172,false,0,5,3.75843238034%,0.0%,11.4037905557%
173,false,0,5,3.75541646606%,0.0%,11.3946397047%
174,true,2,55,3.70664969774%,3.63636363636%,11.3267578746%
175,true,1,11,3.71605526441%,9.09090909091%,11.3228521518%
176,true,5,78,3.71764705882%,6.41025641026%,11.262745098%
177,true,2,17,3.73904881101%,11.7647058824%,11.2640801001%
178,true,2,55,3.69163952226%,3.63636363636%,11.1990072902%
179,true,1,30,3.67454068241%,3.33333333333%,11.1625752663%
180,true,6,81,3.6901494358%,7.40740740741%,11.1161939616%
181,true,1,20,3.694131955%,5.0%,11.0975980541%
182,true,3,59,3.69142684948%,5.08474576271%,11.0441464517%
183,true,1,8,3.70203160271%,12.5%,11.0458991723%
184,true,1,41,3.63446006581%,2.43902439024%,10.9931199521%
185,true,1,8,3.64505527338%,12.5%,10.9949208246%
186,true,2,8,3.67054610564%,25.0%,11.0116383169%
187,true,1,14,3.67778439547%,7.14285714286%,11.0035735557%
188,true,3,33,3.70425248185%,9.09090909091%,10.9942213661%
