,corr_true,dataset,decline_slope,exp_slope,method,run,threshold
48,0.935395893927,395B0MW3HU,-0.7149798044,-0.0497474623296,word2vec,word2vec_0.20,0.20
49,0.89525117307,395B0MW3HU,-2.394372223,-0.0738578172073,word2vec,word2vec_0.30,0.30
50,0.957099084576,395B0MW3HU,-3.88596919,-0.071781801773,word2vec,word2vec_0.40,0.40
51,0.912075151194,395B0MW3HU,-4.453259238,-0.0457755275655,word2vec,word2vec_0.50,0.50
52,0.875384740683,395B0MW3HU,-3.216014252,-0.0258771219575,word2vec,word2vec_0.60,0.60
53,0.962423743893,395B0MW3HU,-3.962625601,-0.0238246136544,word2vec,word2vec_0.70,0.70
54,0.970140644208,395B0MW3HU,-3.871965615,-0.0219325182095,word2vec,word2vec_0.80,0.80
55,0.970140644208,395B0MW3HU,-3.871965615,-0.0219325182095,word2vec,word2vec_0.90,0.90
56,0.81329120628,3P13IFYMX5,-2.75057475337,,word2vec,word2vec_0.20,0.20
57,0.891520598518,3P13IFYMX5,-4.43871379462,-0.109838709292,word2vec,word2vec_0.30,0.30
58,0.759496132744,3P13IFYMX5,-3.63324965083,-0.0642665716471,word2vec,word2vec_0.40,0.40
59,0.763395967681,3P13IFYMX5,-2.82864998667,-0.0291597662469,word2vec,word2vec_0.50,0.50
60,0.758925804065,3P13IFYMX5,-1.18347611383,-0.0104122543126,word2vec,word2vec_0.60,0.60
61,0.371179030388,3P13IFYMX5,0.545775494833,0.00450601910736,word2vec,word2vec_0.70,0.70
62,0.371179030388,3P13IFYMX5,0.545775494833,0.00450601910736,word2vec,word2vec_0.80,0.80
63,0.371179030388,3P13IFYMX5,0.545775494833,0.00450601910736,word2vec,word2vec_0.90,0.90
64,0.691308696203,3RCRRME8Y6,-0.377705877083,-0.0187518517439,word2vec,word2vec_0.20,0.20
65,0.67559961268,3RCRRME8Y6,-0.928505210983,-0.0351305638258,word2vec,word2vec_0.30,0.30
66,0.891980116765,3RCRRME8Y6,-2.54361120517,-0.0560108054314,word2vec,word2vec_0.40,0.40
67,0.817087401491,3RCRRME8Y6,-2.441168099,-0.0340703425854,word2vec,word2vec_0.50,0.50
68,0.696551266305,3RCRRME8Y6,-3.265684268,-0.0332051098189,word2vec,word2vec_0.60,0.60
69,0.814762722597,3RCRRME8Y6,-4.7548735625,-0.0366623089835,word2vec,word2vec_0.70,0.70
70,0.797877756878,3RCRRME8Y6,-4.57174506817,-0.0333479512488,word2vec,word2vec_0.80,0.80
71,0.684785421116,3RCRRME8Y6,-4.39898759333,-0.0317310754827,word2vec,word2vec_0.90,0.90
72,0.647324140275,3TIJ05Y0TC,-0.466419362407,-0.0333107015392,word2vec,word2vec_0.20,0.20
73,0.770286010374,3TIJ05Y0TC,-0.897147682716,-0.0334978196384,word2vec,word2vec_0.30,0.30
74,0.822273436797,3TIJ05Y0TC,-0.781608959853,-0.0123174465303,word2vec,word2vec_0.40,0.40
75,0.832576308518,3TIJ05Y0TC,-1.40315965093,-0.0153515458205,word2vec,word2vec_0.50,0.50
76,0.703148942684,3TIJ05Y0TC,-1.56425417821,-0.0120907757989,word2vec,word2vec_0.60,0.60
77,0.538836866439,3TIJ05Y0TC,-0.624208919235,-0.00392756066262,word2vec,word2vec_0.70,0.70
78,0.456254160445,3TIJ05Y0TC,-0.0347046086324,-0.000198909255909,word2vec,word2vec_0.80,0.80
79,0.31273355092,3TIJ05Y0TC,-0.0178658120147,-9.85939376991e-05,word2vec,word2vec_0.90,0.90
80,0.866800967725,45F9WK0P6M,-0.433137431269,-0.0646877629151,word2vec,word2vec_0.20,0.20
81,0.886419597907,45F9WK0P6M,-1.68651897626,-0.0618091108854,word2vec,word2vec_0.30,0.30
82,0.905371208767,45F9WK0P6M,-2.68662078932,-0.0586406862277,word2vec,word2vec_0.40,0.40
83,0.937010797378,45F9WK0P6M,-3.0275561822,-0.0374390064718,word2vec,word2vec_0.50,0.50
84,0.821085060517,45F9WK0P6M,-2.41588349467,-0.0205153526789,word2vec,word2vec_0.60,0.60
85,0.724264054344,45F9WK0P6M,-2.77267474,-0.0175226117454,word2vec,word2vec_0.70,0.70
86,0.761269859809,45F9WK0P6M,-2.33824491951,-0.0137719386453,word2vec,word2vec_0.80,0.80
87,0.761269859809,45F9WK0P6M,-2.33824491951,-0.0137719386453,word2vec,word2vec_0.90,0.90
88,0.0,5H0GNB2AOJ,,,word2vec,word2vec_0.20,0.20
89,0.0,5H0GNB2AOJ,,,word2vec,word2vec_0.30,0.30
90,0.0,5H0GNB2AOJ,,,word2vec,word2vec_0.40,0.40
91,0.0,5H0GNB2AOJ,,,word2vec,word2vec_0.50,0.50
92,0.0,5H0GNB2AOJ,,,word2vec,word2vec_0.60,0.60
93,0.0,5H0GNB2AOJ,,,word2vec,word2vec_0.70,0.70
94,0.0,5H0GNB2AOJ,,,word2vec,word2vec_0.80,0.80
95,0.0,5H0GNB2AOJ,,,word2vec,word2vec_0.90,0.90
96,0.768058146408,5PKBVJJGBE,-0.319257979833,-0.00446610074781,word2vec,word2vec_0.20,0.20
97,0.793897894912,5PKBVJJGBE,-1.96573785217,-0.0476815045787,word2vec,word2vec_0.30,0.30
98,0.669517351688,5PKBVJJGBE,-1.48010252833,-0.0213651241988,word2vec,word2vec_0.40,0.40
99,0.71588784005,5PKBVJJGBE,-4.85653826533,-0.0362367529123,word2vec,word2vec_0.50,0.50
100,0.621663396369,5PKBVJJGBE,-5.05598184133,-0.0274723175292,word2vec,word2vec_0.60,0.60
101,0.636712934311,5PKBVJJGBE,-2.79682471117,-0.0135363905889,word2vec,word2vec_0.70,0.70
102,0.57596481088,5PKBVJJGBE,-2.4046678485,-0.0113907450314,word2vec,word2vec_0.80,0.80
103,0.57596481088,5PKBVJJGBE,-2.4046678485,-0.0113907450314,word2vec,word2vec_0.90,0.90
104,0.448141763557,5VF6KWX0VK,-2.56178736668,-0.071044439544,word2vec,word2vec_0.20,0.20
105,0.547596421414,5VF6KWX0VK,-1.75836225179,-0.0341364482792,word2vec,word2vec_0.30,0.30
106,0.507186060575,5VF6KWX0VK,-2.36011560464,-0.0253342606066,word2vec,word2vec_0.40,0.40
107,0.546721756257,5VF6KWX0VK,-1.55063999321,-0.0132196777388,word2vec,word2vec_0.50,0.50
108,0.608533182651,5VF6KWX0VK,-0.167675369643,-0.00117451355771,word2vec,word2vec_0.60,0.60
109,0.696308874039,5VF6KWX0VK,0.361661365357,0.00266735608598,word2vec,word2vec_0.70,0.70
110,0.696308874039,5VF6KWX0VK,0.361661365357,0.00266735608598,word2vec,word2vec_0.80,0.80
111,0.696308874039,5VF6KWX0VK,0.361661365357,0.00266735608598,word2vec,word2vec_0.90,0.90
112,0.0,6AAFF8Q3PF,,,word2vec,word2vec_0.20,0.20
113,0.0,6AAFF8Q3PF,,,word2vec,word2vec_0.30,0.30
114,0.0,6AAFF8Q3PF,,,word2vec,word2vec_0.40,0.40
115,0.0,6AAFF8Q3PF,,,word2vec,word2vec_0.50,0.50
116,0.0,6AAFF8Q3PF,,,word2vec,word2vec_0.60,0.60
117,0.0,6AAFF8Q3PF,,,word2vec,word2vec_0.70,0.70
118,0.0,6AAFF8Q3PF,,,word2vec,word2vec_0.80,0.80
119,0.0,6AAFF8Q3PF,,,word2vec,word2vec_0.90,0.90
120,0.962727571486,6IB1RFEIW5,-2.85488594665,-0.0843075794983,word2vec,word2vec_0.20,0.20
121,0.914383652342,6IB1RFEIW5,-4.84009916739,-0.081163055463,word2vec,word2vec_0.30,0.30
122,0.757960362054,6IB1RFEIW5,-5.14559440848,-0.0456658089166,word2vec,word2vec_0.40,0.40
123,0.853356124284,6IB1RFEIW5,-5.18432889539,-0.0333891980481,word2vec,word2vec_0.50,0.50
124,0.596823024056,6IB1RFEIW5,-3.55721115903,-0.0199734535389,word2vec,word2vec_0.60,0.60
125,0.591321764973,6IB1RFEIW5,-2.15669581412,-0.0102725201439,word2vec,word2vec_0.70,0.70
126,0.591321764973,6IB1RFEIW5,-2.15669581412,-0.0102725201439,word2vec,word2vec_0.80,0.80
127,0.591321764973,6IB1RFEIW5,-2.15669581412,-0.0102725201439,word2vec,word2vec_0.90,0.90
128,0.662144517234,6TDQU7CHJT,-0.476111919214,-0.0505743267368,word2vec,word2vec_0.20,0.20
129,0.830250116598,6TDQU7CHJT,-2.21966724749,-0.0642259345948,word2vec,word2vec_0.30,0.30
130,0.761280186293,6TDQU7CHJT,-1.27150218976,-0.0215651389863,word2vec,word2vec_0.40,0.40
131,0.726594603614,6TDQU7CHJT,-4.23482427131,-0.0297684355728,word2vec,word2vec_0.50,0.50
132,0.738158324396,6TDQU7CHJT,-4.16268270107,-0.0237938869428,word2vec,word2vec_0.60,0.60
133,0.94386543391,6TDQU7CHJT,-2.38263574655,-0.0115086066058,word2vec,word2vec_0.70,0.70
134,0.94386543391,6TDQU7CHJT,-2.38263574655,-0.0115086066058,word2vec,word2vec_0.80,0.80
135,0.94386543391,6TDQU7CHJT,-2.38263574655,-0.0115086066058,word2vec,word2vec_0.90,0.90
136,0.89712897297,748S3SUCUY,-2.65464620837,-0.13064083387,word2vec,word2vec_0.20,0.20
137,0.588596303362,748S3SUCUY,-0.633683341143,-0.019779487951,word2vec,word2vec_0.30,0.30
138,0.794015451628,748S3SUCUY,-3.80230939314,-0.0464402904609,word2vec,word2vec_0.40,0.40
139,0.869145915243,748S3SUCUY,-2.44804186686,-0.023542375451,word2vec,word2vec_0.50,0.50
140,0.813819084077,748S3SUCUY,-0.0245108351429,9.71436300786e-05,word2vec,word2vec_0.60,0.60
141,0.827605932473,748S3SUCUY,0.686519556286,0.00472660252427,word2vec,word2vec_0.70,0.70
142,0.827605932473,748S3SUCUY,0.686519556286,0.00472660252427,word2vec,word2vec_0.80,0.80
143,0.827605932473,748S3SUCUY,0.686519556286,0.00472660252427,word2vec,word2vec_0.90,0.90
144,0.412494955517,7IZT2EBDR2,-1.74716520567,-0.0880860738173,word2vec,word2vec_0.20,0.20
145,0.588922135371,7IZT2EBDR2,-1.39293320284,-0.0387356280668,word2vec,word2vec_0.30,0.30
146,0.714863070374,7IZT2EBDR2,-0.923577843516,-0.0173116430346,word2vec,word2vec_0.40,0.40
147,0.506819717759,7IZT2EBDR2,-1.29571747044,-0.0105278069908,word2vec,word2vec_0.50,0.50
148,0.490638677516,7IZT2EBDR2,-1.4930323206,-0.0107043614406,word2vec,word2vec_0.60,0.60
149,0.482261161852,7IZT2EBDR2,-2.27446047385,-0.0121195777606,word2vec,word2vec_0.70,0.70
150,0.534164755497,7IZT2EBDR2,-2.09863790181,-0.0106362037581,word2vec,word2vec_0.80,0.80
151,0.534164755497,7IZT2EBDR2,-2.09863790181,-0.0106362037581,word2vec,word2vec_0.90,0.90
152,0.926730298213,7LXMHOML4Q,-1.07519565983,-0.0336082976361,word2vec,word2vec_0.20,0.20
153,0.900947011943,7LXMHOML4Q,-3.52113355947,-0.0867500748529,word2vec,word2vec_0.30,0.30
154,0.972234225622,7LXMHOML4Q,-2.8742876875,-0.0382479610577,word2vec,word2vec_0.40,0.40
155,0.921875240821,7LXMHOML4Q,-3.4944368365,-0.0343132941772,word2vec,word2vec_0.50,0.50
156,0.876201709324,7LXMHOML4Q,-5.0057156295,-0.0381755014698,word2vec,word2vec_0.60,0.60
157,0.904507489632,7LXMHOML4Q,-3.75907813717,-0.0241882512297,word2vec,word2vec_0.70,0.70
158,0.909039841574,7LXMHOML4Q,-3.28747222367,-0.0204789399403,word2vec,word2vec_0.80,0.80
159,0.902480806548,7LXMHOML4Q,-3.0516692665,-0.0186960140229,word2vec,word2vec_0.90,0.90
160,0.782126967499,8LG9CEMQGC,-0.217384336012,,word2vec,word2vec_0.20,0.20
161,0.940912224668,8LG9CEMQGC,-1.76590054899,-0.0604462761942,word2vec,word2vec_0.30,0.30
162,0.905611043874,8LG9CEMQGC,-3.98563900845,-0.05818543077,word2vec,word2vec_0.40,0.40
163,0.920631308908,8LG9CEMQGC,-5.78642355155,-0.05515701315,word2vec,word2vec_0.50,0.50
164,0.714966816772,8LG9CEMQGC,-4.81918563464,-0.0366812230089,word2vec,word2vec_0.60,0.60
165,0.811320276759,8LG9CEMQGC,-4.00708726036,-0.0248885877123,word2vec,word2vec_0.70,0.70
166,0.689439834099,8LG9CEMQGC,-2.81906747893,-0.0164072724257,word2vec,word2vec_0.80,0.80
167,0.689439834099,8LG9CEMQGC,-2.81906747893,-0.0164072724257,word2vec,word2vec_0.90,0.90
168,0.265097186768,9CPIE1BAFM,-0.685491568143,-0.031590000416,word2vec,word2vec_0.20,0.20
169,0.879878077184,9CPIE1BAFM,-4.44115117798,-0.0865508063745,word2vec,word2vec_0.30,0.30
170,0.952521588818,9CPIE1BAFM,-5.3165120525,-0.0620600907899,word2vec,word2vec_0.40,0.40
171,0.928744415705,9CPIE1BAFM,-4.26257999726,-0.0404782234201,word2vec,word2vec_0.50,0.50
172,0.922029001547,9CPIE1BAFM,-5.71312869774,-0.0348734223865,word2vec,word2vec_0.60,0.60
173,0.936470843026,9CPIE1BAFM,-4.40824393524,-0.0238165630811,word2vec,word2vec_0.70,0.70
174,0.920122257979,9CPIE1BAFM,-3.47032593917,-0.0179081118171,word2vec,word2vec_0.80,0.80
175,0.920122257979,9CPIE1BAFM,-3.47032593917,-0.0179081118171,word2vec,word2vec_0.90,0.90
176,0.673632544064,9PS4EXNUBG,-0.0646611384857,,word2vec,word2vec_0.20,0.20
177,0.94149387675,9PS4EXNUBG,-1.80506134603,-0.073847809398,word2vec,word2vec_0.30,0.30
178,0.821237124238,9PS4EXNUBG,-3.78670873714,-0.0620119587988,word2vec,word2vec_0.40,0.40
179,0.849128767338,9PS4EXNUBG,-6.09352324429,-0.0576518650501,word2vec,word2vec_0.50,0.50
180,0.803483461931,9PS4EXNUBG,-5.56804801657,-0.0401528563498,word2vec,word2vec_0.60,0.60
181,0.794816257828,9PS4EXNUBG,-4.67817170486,-0.0311464962656,word2vec,word2vec_0.70,0.70
182,0.730914229047,9PS4EXNUBG,-3.68276345514,-0.0214966645142,word2vec,word2vec_0.80,0.80
183,0.730914229047,9PS4EXNUBG,-3.68276345514,-0.0214966645142,word2vec,word2vec_0.90,0.90
184,0.464051838813,A0YYHQUDGD,-3.83687673211,-0.0916931033946,word2vec,word2vec_0.20,0.20
185,0.501868757799,A0YYHQUDGD,-4.60885303036,-0.0787018329836,word2vec,word2vec_0.30,0.30
186,0.430812315975,A0YYHQUDGD,-8.64369785357,-0.095660882536,word2vec,word2vec_0.40,0.40
187,0.612574642712,A0YYHQUDGD,-9.82742206964,-0.0702239108623,word2vec,word2vec_0.50,0.50
188,0.736920248882,A0YYHQUDGD,-6.85424718821,-0.0398666726273,word2vec,word2vec_0.60,0.60
189,0.621350875635,A0YYHQUDGD,-5.04767309714,-0.0271918055437,word2vec,word2vec_0.70,0.70
190,0.463147159036,A0YYHQUDGD,-3.78498497607,-0.0191892399745,word2vec,word2vec_0.80,0.80
191,0.463147159036,A0YYHQUDGD,-3.78498497607,-0.0191892399745,word2vec,word2vec_0.90,0.90
192,0.0,AGVT6VXVY5,,,word2vec,word2vec_0.20,0.20
193,0.0,AGVT6VXVY5,,,word2vec,word2vec_0.30,0.30
194,0.0,AGVT6VXVY5,,,word2vec,word2vec_0.40,0.40
195,0.0,AGVT6VXVY5,,,word2vec,word2vec_0.50,0.50
196,0.0,AGVT6VXVY5,,,word2vec,word2vec_0.60,0.60
197,0.0,AGVT6VXVY5,,,word2vec,word2vec_0.70,0.70
198,0.0,AGVT6VXVY5,,,word2vec,word2vec_0.80,0.80
199,0.0,AGVT6VXVY5,,,word2vec,word2vec_0.90,0.90
200,0.907998855203,AJ4UVSFMNX,-2.43259055761,-0.0697999694905,word2vec,word2vec_0.20,0.20
201,0.956317428111,AJ4UVSFMNX,-3.6131824519,-0.0774917615142,word2vec,word2vec_0.30,0.30
202,0.938653738296,AJ4UVSFMNX,-2.51951421536,-0.0453621381278,word2vec,word2vec_0.40,0.40
203,0.844226537373,AJ4UVSFMNX,-5.44166812083,-0.0469290073809,word2vec,word2vec_0.50,0.50
204,0.570603450564,AJ4UVSFMNX,-2.83308622607,-0.0183265265817,word2vec,word2vec_0.60,0.60
205,0.668614805612,AJ4UVSFMNX,-1.57872550702,-0.00944924759574,word2vec,word2vec_0.70,0.70
206,0.668614805612,AJ4UVSFMNX,-1.57872550702,-0.00944924759574,word2vec,word2vec_0.80,0.80
207,0.668614805612,AJ4UVSFMNX,-1.57872550702,-0.00944924759574,word2vec,word2vec_0.90,0.90
208,0.820062936837,AUE9IZ4LT6,2.4358974365,0.11911958292,word2vec,word2vec_0.20,0.20
209,0.784230114726,AUE9IZ4LT6,-4.615384615,-0.056971676148,word2vec,word2vec_0.30,0.30
210,0.853750272515,AUE9IZ4LT6,-0.25641026,-0.00239944147449,word2vec,word2vec_0.40,0.40
211,0.852181736054,AUE9IZ4LT6,-0.128205125,-0.000760586541253,word2vec,word2vec_0.50,0.50
212,0.93571003593,AUE9IZ4LT6,-0.128205125,-0.000760586541253,word2vec,word2vec_0.60,0.60
213,0.985796227577,AUE9IZ4LT6,1.794871795,0.0103776107965,word2vec,word2vec_0.70,0.70
214,0.802955068663,AUE9IZ4LT6,-1.025641025,-0.00520138019639,word2vec,word2vec_0.80,0.80
215,0.802955068663,AUE9IZ4LT6,-1.025641025,-0.00520138019639,word2vec,word2vec_0.90,0.90
216,0.465147497026,AZS755CKZX,2.6915712518,,word2vec,word2vec_0.20,0.20
217,0.749320537988,AZS755CKZX,1.05524647057,0.0280753672877,word2vec,word2vec_0.30,0.30
218,-0.207494719254,AZS755CKZX,-0.0687084868571,-0.000870462385932,word2vec,word2vec_0.40,0.40
219,0.568379844426,AZS755CKZX,1.82931954171,0.0201387839158,word2vec,word2vec_0.50,0.50
220,0.524236305884,AZS755CKZX,-3.50743881857,-0.0208318391276,word2vec,word2vec_0.60,0.60
221,0.552753350375,AZS755CKZX,-4.76144579629,-0.0241977093383,word2vec,word2vec_0.70,0.70
222,0.617022825447,AZS755CKZX,-4.43698626371,-0.0213527106709,word2vec,word2vec_0.80,0.80
223,0.617022825447,AZS755CKZX,-4.43698626371,-0.0213527106709,word2vec,word2vec_0.90,0.90
224,0.838056200111,B0BQF6WG91,-1.67443331527,-0.0394956048305,word2vec,word2vec_0.20,0.20
225,0.789698263741,B0BQF6WG91,-2.50900522836,-0.0390723079364,word2vec,word2vec_0.30,0.30
226,0.865753303571,B0BQF6WG91,-4.27422031064,-0.0397590967503,word2vec,word2vec_0.40,0.40
227,0.615994303005,B0BQF6WG91,-2.32011220309,-0.0179392466713,word2vec,word2vec_0.50,0.50
228,0.555411866875,B0BQF6WG91,-1.86850861136,-0.0117533123313,word2vec,word2vec_0.60,0.60
229,0.599757685865,B0BQF6WG91,-1.31166888682,-0.00744640178967,word2vec,word2vec_0.70,0.70
230,0.599757685865,B0BQF6WG91,-1.31166888682,-0.00744640178967,word2vec,word2vec_0.80,0.80
231,0.599757685865,B0BQF6WG91,-1.31166888682,-0.00744640178967,word2vec,word2vec_0.90,0.90
232,0.108627783492,CCJEW6YB6K,0.549539113393,,word2vec,word2vec_0.20,0.20
233,0.937838673306,CCJEW6YB6K,-3.19806080393,-0.0624183046322,word2vec,word2vec_0.30,0.30
234,0.935862152056,CCJEW6YB6K,-6.76463607357,-0.0794876464669,word2vec,word2vec_0.40,0.40
235,0.774761080695,CCJEW6YB6K,-9.53608448286,-0.0681725622236,word2vec,word2vec_0.50,0.50
236,0.561458879658,CCJEW6YB6K,-6.76548628679,-0.0383594549824,word2vec,word2vec_0.60,0.60
237,0.662751893674,CCJEW6YB6K,-7.17628116643,-0.0385480409712,word2vec,word2vec_0.70,0.70
238,0.647905988805,CCJEW6YB6K,-6.3599698175,-0.0332665968516,word2vec,word2vec_0.80,0.80
239,0.629735540913,CCJEW6YB6K,-5.54365846929,-0.0282694494485,word2vec,word2vec_0.90,0.90
240,0.792339097636,CEI22M2JP3,-0.56634833381,-0.00785245751351,word2vec,word2vec_0.20,0.20
241,0.666413088054,CEI22M2JP3,-2.63136664857,-0.0306609554769,word2vec,word2vec_0.30,0.30
242,0.885566659071,CEI22M2JP3,-6.39346764393,-0.0351482367749,word2vec,word2vec_0.40,0.40
243,0.596998358969,CEI22M2JP3,-4.17124542143,-0.0204739651846,word2vec,word2vec_0.50,0.50
244,0.563644080047,CEI22M2JP3,-2.62210012167,-0.0123253859636,word2vec,word2vec_0.60,0.60
245,0.0,CEI22M2JP3,0.0,0.0,word2vec,word2vec_0.70,0.70
246,0.0,CEI22M2JP3,0.0,0.0,word2vec,word2vec_0.80,0.80
247,0.0,CEI22M2JP3,0.0,0.0,word2vec,word2vec_0.90,0.90
248,0.454897574334,CEI6EJ964I,-1.08989654448,,word2vec,word2vec_0.20,0.20
249,0.673347874358,CEI6EJ964I,-3.5563809638,-0.0776873682977,word2vec,word2vec_0.30,0.30
250,0.948444504284,CEI6EJ964I,-4.783871267,-0.0674551581253,word2vec,word2vec_0.40,0.40
251,0.90205022267,CEI6EJ964I,-3.2693798505,-0.0324703683874,word2vec,word2vec_0.50,0.50
252,0.929021266791,CEI6EJ964I,-2.50224167917,-0.0190470793008,word2vec,word2vec_0.60,0.60
253,0.932345678266,CEI6EJ964I,-5.1832974895,-0.0298966282339,word2vec,word2vec_0.70,0.70
254,0.932544422527,CEI6EJ964I,-4.39763260517,-0.0243569572632,word2vec,word2vec_0.80,0.80
255,0.932544422527,CEI6EJ964I,-4.39763260517,-0.0243569572632,word2vec,word2vec_0.90,0.90
256,0.76172805793,CPU2QBLWRJ,0.316766655,0.00521146001572,word2vec,word2vec_0.20,0.20
257,0.903270366516,CPU2QBLWRJ,-3.105182118,-0.0468648727037,word2vec,word2vec_0.30,0.30
258,0.958794194424,CPU2QBLWRJ,-3.001296968,-0.026956781349,word2vec,word2vec_0.40,0.40
259,0.787912103232,CPU2QBLWRJ,-0.27312978,-0.00196619183279,word2vec,word2vec_0.50,0.50
260,0.278486632962,CPU2QBLWRJ,2.185229909,0.0136834470213,word2vec,word2vec_0.60,0.60
261,0.973842946071,CPU2QBLWRJ,-1.612072656,-0.00895875618441,word2vec,word2vec_0.70,0.70
262,0.973842946071,CPU2QBLWRJ,-1.612072656,-0.00895875618441,word2vec,word2vec_0.80,0.80
263,0.973842946071,CPU2QBLWRJ,-1.612072656,-0.00895875618441,word2vec,word2vec_0.90,0.90
264,0.0452761507207,CQXL55FVWR,1.16771859597,,word2vec,word2vec_0.20,0.20
