dataset,method,timeSlice,GT_predict,TRUE
Boring,word2vec_0.60,15,0.351,0.091
Boring,word2vec_0.60,16,0.340,0.308
Boring,word2vec_0.60,17,0.329,0.496
Boring,word2vec_0.60,18,0.320,0.100
Boring,word2vec_0.60,19,0.314,0.000
Boring,word2vec_0.60,20,0.310,0.333
Boring,word2vec_0.60,21,0.293,0.338
Boring,word2vec_0.60,22,0.284,0.321
Boring,word2vec_0.60,23,0.268,0.156
Boring,word2vec_0.60,24,0.260,0.250
Boring,word2vec_0.60,25,0.253,0.167
Boring,word2vec_0.60,26,0.249,0.206
Boring,word2vec_0.60,27,0.232,0.224
Boring,word2vec_0.60,28,0.230,0.306
Boring,word2vec_0.60,29,0.228,0.214
Boring,word2vec_0.60,30,0.223,0.176
Boring,word2vec_0.60,31,0.202,0.224
Boring,word2vec_0.60,32,0.200,0.133
Boring,word2vec_0.60,33,0.196,0.095
Boring,word2vec_0.60,34,0.172,0.193
Boring,word2vec_0.60,35,0.170,0.273
Boring,word2vec_0.60,36,0.169,0.111
Boring,word2vec_0.60,37,0.170,0.375
Boring,word2vec_0.60,38,0.167,0.000
Boring,word2vec_0.60,39,0.168,0.222
Boring,word2vec_0.60,40,0.161,0.229
Boring,word2vec_0.60,41,0.160,0.143
Boring,word2vec_0.60,42,0.161,0.286
Boring,word2vec_0.60,43,0.158,0.000
Boring,word2vec_0.60,44,0.158,0.118
Boring,word2vec_0.60,45,0.152,0.102
Boring,word2vec_0.70,1,1.000,1.000
Boring,word2vec_0.70,2,1.000,1.000
Boring,word2vec_0.70,3,0.926,0.875
Boring,word2vec_0.70,4,0.882,0.857
Boring,word2vec_0.70,5,0.651,0.731
Boring,word2vec_0.70,6,0.602,0.583
Boring,word2vec_0.70,7,0.618,0.833
Boring,word2vec_0.70,8,0.603,0.625
Boring,word2vec_0.70,9,0.570,0.609
Boring,word2vec_0.70,10,0.556,0.545
Boring,word2vec_0.70,11,0.566,0.833
Boring,word2vec_0.70,12,0.574,0.800
Boring,word2vec_0.70,13,0.586,1.000
Boring,word2vec_0.70,14,0.551,0.606
Boring,word2vec_0.70,15,0.533,0.364
Boring,word2vec_0.70,16,0.521,0.615
Boring,word2vec_0.70,17,0.493,0.635
Boring,word2vec_0.70,18,0.490,0.500
Boring,word2vec_0.70,19,0.485,0.333
Boring,word2vec_0.70,20,0.478,0.500
Boring,word2vec_0.70,21,0.440,0.425
Boring,word2vec_0.70,22,0.431,0.482
Boring,word2vec_0.70,23,0.404,0.219
Boring,word2vec_0.70,24,0.393,0.321
Boring,word2vec_0.70,25,0.380,0.167
Boring,word2vec_0.70,26,0.377,0.382
Boring,word2vec_0.70,27,0.343,0.296
Boring,word2vec_0.70,28,0.337,0.389
Boring,word2vec_0.70,29,0.337,0.429
Boring,word2vec_0.70,30,0.334,0.294
Boring,word2vec_0.70,31,0.308,0.358
Boring,word2vec_0.70,32,0.303,0.133
Boring,word2vec_0.70,33,0.301,0.238
Boring,word2vec_0.70,34,0.270,0.286
Boring,word2vec_0.70,35,0.269,0.364
Boring,word2vec_0.70,36,0.269,0.333
Boring,word2vec_0.70,37,0.269,0.500
Boring,word2vec_0.70,38,0.267,0.083
Boring,word2vec_0.70,39,0.265,0.222
Boring,word2vec_0.70,40,0.253,0.329
Boring,word2vec_0.70,41,0.253,0.429
Boring,word2vec_0.70,42,0.255,0.393
Boring,word2vec_0.70,43,0.252,0.125
Boring,word2vec_0.70,44,0.251,0.118
Boring,word2vec_0.70,45,0.245,0.203
Boring,word2vec_0.80,1,1.000,1.000
Boring,word2vec_0.80,2,1.000,1.000
Boring,word2vec_0.80,3,0.926,0.875
Boring,word2vec_0.80,4,0.882,0.857
Boring,word2vec_0.80,5,0.686,0.769
Boring,word2vec_0.80,6,0.633,0.583
Boring,word2vec_0.80,7,0.645,0.833
Boring,word2vec_0.80,8,0.627,0.625
Boring,word2vec_0.80,9,0.604,0.696
Boring,word2vec_0.80,10,0.600,0.636
Boring,word2vec_0.80,11,0.608,0.833
Boring,word2vec_0.80,12,0.614,0.800
Boring,word2vec_0.80,13,0.624,1.000
Boring,word2vec_0.80,14,0.593,0.636
Boring,word2vec_0.80,15,0.573,0.364
Boring,word2vec_0.80,16,0.563,0.692
Boring,word2vec_0.80,17,0.561,0.730
Boring,word2vec_0.80,18,0.556,0.500
Boring,word2vec_0.80,19,0.550,0.333
Boring,word2vec_0.80,20,0.541,0.500
Boring,word2vec_0.80,21,0.495,0.475
Boring,word2vec_0.80,22,0.478,0.536
Boring,word2vec_0.80,23,0.452,0.250
Boring,word2vec_0.80,24,0.442,0.357
Boring,word2vec_0.80,25,0.428,0.167
Boring,word2vec_0.80,26,0.429,0.471
Boring,word2vec_0.80,27,0.402,0.398
Boring,word2vec_0.80,28,0.395,0.417
Boring,word2vec_0.80,29,0.393,0.429
Boring,word2vec_0.80,30,0.392,0.412
Boring,word2vec_0.80,31,0.367,0.418
Boring,word2vec_0.80,32,0.362,0.200
Boring,word2vec_0.80,33,0.358,0.286
Boring,word2vec_0.80,34,0.330,0.348
Boring,word2vec_0.80,35,0.327,0.364
Boring,word2vec_0.80,36,0.327,0.333
Boring,word2vec_0.80,37,0.327,0.500
Boring,word2vec_0.80,38,0.324,0.083
Boring,word2vec_0.80,39,0.322,0.222
Boring,word2vec_0.80,40,0.307,0.379
Boring,word2vec_0.80,41,0.306,0.429
Boring,word2vec_0.80,42,0.305,0.393
Boring,word2vec_0.80,43,0.302,0.125
Boring,word2vec_0.80,44,0.300,0.176
Boring,word2vec_0.80,45,0.293,0.254
Boring,word2vec_0.90,1,1.000,1.000
Boring,word2vec_0.90,2,1.000,1.000
Boring,word2vec_0.90,3,0.926,0.875
Boring,word2vec_0.90,4,0.882,0.857
Boring,word2vec_0.90,5,0.686,0.769
Boring,word2vec_0.90,6,0.633,0.583
Boring,word2vec_0.90,7,0.645,0.833
Boring,word2vec_0.90,8,0.627,0.625
Boring,word2vec_0.90,9,0.604,0.696
Boring,word2vec_0.90,10,0.600,0.636
Boring,word2vec_0.90,11,0.608,0.833
Boring,word2vec_0.90,12,0.614,0.800
Boring,word2vec_0.90,13,0.624,1.000
Boring,word2vec_0.90,14,0.593,0.636
Boring,word2vec_0.90,15,0.573,0.364
Boring,word2vec_0.90,16,0.563,0.692
Boring,word2vec_0.90,17,0.561,0.730
Boring,word2vec_0.90,18,0.556,0.500
Boring,word2vec_0.90,19,0.550,0.333
Boring,word2vec_0.90,20,0.546,0.583
Boring,word2vec_0.90,21,0.505,0.500
Boring,word2vec_0.90,22,0.491,0.554
Boring,word2vec_0.90,23,0.463,0.250
Boring,word2vec_0.90,24,0.452,0.393
Boring,word2vec_0.90,25,0.438,0.167
Boring,word2vec_0.90,26,0.438,0.471
Boring,word2vec_0.90,27,0.416,0.429
Boring,word2vec_0.90,28,0.408,0.444
Boring,word2vec_0.90,29,0.406,0.429
Boring,word2vec_0.90,30,0.404,0.412
Boring,word2vec_0.90,31,0.376,0.425
Boring,word2vec_0.90,32,0.371,0.200
Boring,word2vec_0.90,33,0.367,0.286
Boring,word2vec_0.90,34,0.340,0.373
Boring,word2vec_0.90,35,0.337,0.455
Boring,word2vec_0.90,36,0.336,0.333
Boring,word2vec_0.90,37,0.337,0.500
Boring,word2vec_0.90,38,0.334,0.167
Boring,word2vec_0.90,39,0.332,0.222
Boring,word2vec_0.90,40,0.316,0.379
Boring,word2vec_0.90,41,0.316,0.571
Boring,word2vec_0.90,42,0.315,0.393
Boring,word2vec_0.90,43,0.311,0.125
Boring,word2vec_0.90,44,0.310,0.176
Boring,word2vec_0.90,45,0.302,0.271
Normal,word2vec_0.20,1,0.000,0.143
Normal,word2vec_0.20,2,0.059,0.300
Normal,word2vec_0.20,3,0.000,0.000
Normal,word2vec_0.20,4,0.034,0.250
Normal,word2vec_0.20,5,0.000,0.000
Normal,word2vec_0.20,6,0.023,0.167
Normal,word2vec_0.20,7,0.036,0.083
Normal,word2vec_0.20,8,0.048,0.125
Normal,word2vec_0.20,9,0.039,0.110
Normal,word2vec_0.20,10,0.021,0.012
Normal,word2vec_0.20,11,0.020,0.000
Normal,word2vec_0.20,12,0.018,0.032
Normal,word2vec_0.20,13,0.017,0.000
Normal,word2vec_0.20,14,0.016,0.000
Normal,word2vec_0.20,15,0.018,0.032
Normal,word2vec_0.20,16,0.016,0.030
Normal,word2vec_0.20,17,0.016,0.000
Normal,word2vec_0.20,18,0.020,0.154
Normal,word2vec_0.20,19,0.018,0.011
Normal,word2vec_0.20,20,0.018,0.000
Normal,word2vec_0.20,21,0.017,0.000
Normal,word2vec_0.20,22,0.014,0.000
Normal,word2vec_0.20,23,0.017,0.105
Normal,word2vec_0.20,24,0.016,0.028
Normal,word2vec_0.20,25,0.016,0.000
Normal,word2vec_0.20,26,0.018,0.154
Normal,word2vec_0.20,27,0.018,0.000
Normal,word2vec_0.20,28,0.018,0.030
Normal,word2vec_0.20,29,0.019,0.027
Normal,word2vec_0.20,30,0.018,0.000
Normal,word2vec_0.20,31,0.018,0.000
Normal,word2vec_0.20,32,0.019,0.052
Normal,word2vec_0.20,33,0.020,0.083
Normal,word2vec_0.20,34,0.019,0.000
Normal,word2vec_0.20,35,0.019,0.000
Normal,word2vec_0.20,36,0.018,0.000
Normal,word2vec_0.20,37,0.019,0.100
Normal,word2vec_0.20,38,0.019,0.022
Normal,word2vec_0.20,39,0.019,0.111
Normal,word2vec_0.20,40,0.020,0.182
Normal,word2vec_0.20,41,0.021,0.200
Normal,word2vec_0.20,42,0.020,0.000
Normal,word2vec_0.20,43,0.020,0.000
Normal,word2vec_0.20,44,0.020,0.000
Normal,word2vec_0.20,45,0.019,0.000
Normal,word2vec_0.30,1,0.000,0.286
Normal,word2vec_0.30,2,0.059,0.300
Normal,word2vec_0.30,3,0.200,0.500
Normal,word2vec_0.30,4,0.241,0.500
Normal,word2vec_0.30,5,0.243,0.375
Normal,word2vec_0.30,6,0.233,0.167
Normal,word2vec_0.30,7,0.182,0.083
Normal,word2vec_0.30,8,0.143,0.125
Normal,word2vec_0.30,9,0.078,0.132
Normal,word2vec_0.30,10,0.051,0.049
Normal,word2vec_0.30,11,0.047,0.000
Normal,word2vec_0.30,12,0.039,0.032
Normal,word2vec_0.30,13,0.037,0.000
Normal,word2vec_0.30,14,0.036,0.000
Normal,word2vec_0.30,15,0.038,0.065
Normal,word2vec_0.30,16,0.035,0.061
Normal,word2vec_0.30,17,0.034,0.000
Normal,word2vec_0.30,18,0.038,0.154
Normal,word2vec_0.30,19,0.031,0.044
Normal,word2vec_0.30,20,0.028,0.000
Normal,word2vec_0.30,21,0.025,0.000
Normal,word2vec_0.30,22,0.019,0.000
Normal,word2vec_0.30,23,0.023,0.158
Normal,word2vec_0.30,24,0.022,0.028
Normal,word2vec_0.30,25,0.021,0.000
Normal,word2vec_0.30,26,0.024,0.154
Normal,word2vec_0.30,27,0.023,0.063
Normal,word2vec_0.30,28,0.023,0.045
Normal,word2vec_0.30,29,0.022,0.054
Normal,word2vec_0.30,30,0.022,0.000
Normal,word2vec_0.30,31,0.021,0.000
Normal,word2vec_0.30,32,0.022,0.052
Normal,word2vec_0.30,33,0.023,0.083
Normal,word2vec_0.30,34,0.021,0.000
Normal,word2vec_0.30,35,0.021,0.000
Normal,word2vec_0.30,36,0.021,0.000
Normal,word2vec_0.30,37,0.022,0.100
Normal,word2vec_0.30,38,0.022,0.036
Normal,word2vec_0.30,39,0.023,0.111
Normal,word2vec_0.30,40,0.024,0.182
Normal,word2vec_0.30,41,0.024,0.200
Normal,word2vec_0.30,42,0.024,0.000
Normal,word2vec_0.30,43,0.024,0.000
Normal,word2vec_0.30,44,0.023,0.000
Normal,word2vec_0.30,45,0.022,0.000
Normal,word2vec_0.40,1,0.143,0.571
Normal,word2vec_0.40,2,0.176,0.400
Normal,word2vec_0.40,3,0.320,0.625
Normal,word2vec_0.40,4,0.345,0.750
Normal,word2vec_0.40,5,0.432,0.750
Normal,word2vec_0.40,6,0.349,0.167
Normal,word2vec_0.40,7,0.255,0.167
Normal,word2vec_0.40,8,0.286,0.500
Normal,word2vec_0.40,9,0.188,0.275
Normal,word2vec_0.40,10,0.123,0.122
Normal,word2vec_0.40,11,0.110,0.056
Normal,word2vec_0.40,12,0.102,0.097
Normal,word2vec_0.40,13,0.098,0.100
Normal,word2vec_0.40,14,0.094,0.083
Normal,word2vec_0.40,15,0.086,0.065
Normal,word2vec_0.40,16,0.084,0.121
Normal,word2vec_0.40,17,0.084,0.083
Normal,word2vec_0.40,18,0.086,0.154
Normal,word2vec_0.40,19,0.076,0.099
Normal,word2vec_0.40,20,0.074,0.077
Normal,word2vec_0.40,21,0.065,0.000
Normal,word2vec_0.40,22,0.050,0.045
Normal,word2vec_0.40,23,0.052,0.158
Normal,word2vec_0.40,24,0.045,0.028
Normal,word2vec_0.40,25,0.044,0.000
Normal,word2vec_0.40,26,0.045,0.154
Normal,word2vec_0.40,27,0.044,0.063
Normal,word2vec_0.40,28,0.041,0.067
Normal,word2vec_0.40,29,0.042,0.081
Normal,word2vec_0.40,30,0.040,0.000
Normal,word2vec_0.40,31,0.039,0.000
Normal,word2vec_0.40,32,0.037,0.071
Normal,word2vec_0.40,33,0.038,0.083
Normal,word2vec_0.40,34,0.037,0.000
Normal,word2vec_0.40,35,0.036,0.000
Normal,word2vec_0.40,36,0.036,0.000
Normal,word2vec_0.40,37,0.036,0.100
Normal,word2vec_0.40,38,0.035,0.058
Normal,word2vec_0.40,39,0.035,0.111
Normal,word2vec_0.40,40,0.036,0.182
Normal,word2vec_0.40,41,0.037,0.200
Normal,word2vec_0.40,42,0.036,0.036
Normal,word2vec_0.40,43,0.036,0.000
Normal,word2vec_0.40,44,0.035,0.000
Normal,word2vec_0.40,45,0.032,0.000
Normal,word2vec_0.50,1,0.143,0.571
Normal,word2vec_0.50,2,0.294,0.500
Normal,word2vec_0.50,3,0.440,0.750
Normal,word2vec_0.50,4,0.448,0.750
Normal,word2vec_0.50,5,0.486,0.750
Normal,word2vec_0.50,6,0.442,0.333
Normal,word2vec_0.50,7,0.418,0.500
Normal,word2vec_0.50,8,0.429,0.500
Normal,word2vec_0.50,9,0.325,0.429
Normal,word2vec_0.50,10,0.246,0.256
Normal,word2vec_0.50,11,0.228,0.222
Normal,word2vec_0.50,12,0.204,0.097
Normal,word2vec_0.50,13,0.197,0.200
Normal,word2vec_0.50,14,0.189,0.083
Normal,word2vec_0.50,15,0.189,0.226
Normal,word2vec_0.50,16,0.189,0.303
Normal,word2vec_0.50,17,0.188,0.167
Normal,word2vec_0.50,18,0.187,0.154
Normal,word2vec_0.50,19,0.152,0.165
Normal,word2vec_0.50,20,0.148,0.154
Normal,word2vec_0.50,21,0.137,0.042
Normal,word2vec_0.50,22,0.116,0.098
Normal,word2vec_0.50,23,0.118,0.158
Normal,word2vec_0.50,24,0.111,0.111
Normal,word2vec_0.50,25,0.111,0.071
Normal,word2vec_0.50,26,0.107,0.154
Normal,word2vec_0.50,27,0.105,0.063
Normal,word2vec_0.50,28,0.091,0.134
Normal,word2vec_0.50,29,0.090,0.108
Normal,word2vec_0.50,30,0.087,0.000
Normal,word2vec_0.50,31,0.085,0.000
Normal,word2vec_0.50,32,0.081,0.135
Normal,word2vec_0.50,33,0.079,0.083
Normal,word2vec_0.50,34,0.078,0.000
Normal,word2vec_0.50,35,0.079,0.250
Normal,word2vec_0.50,36,0.077,0.000
Normal,word2vec_0.50,37,0.078,0.200
Normal,word2vec_0.50,38,0.077,0.138
Normal,word2vec_0.50,39,0.078,0.222
Normal,word2vec_0.50,40,0.078,0.182
Normal,word2vec_0.50,41,0.078,0.200
Normal,word2vec_0.50,42,0.077,0.143
Normal,word2vec_0.50,43,0.077,0.000
Normal,word2vec_0.50,44,0.074,0.000
Normal,word2vec_0.50,45,0.069,0.017
Normal,word2vec_0.60,1,0.714,0.857
Normal,word2vec_0.60,2,0.647,0.800
Normal,word2vec_0.60,3,0.680,0.875
Normal,word2vec_0.60,4,0.655,0.750
Normal,word2vec_0.60,5,0.703,0.875
Normal,word2vec_0.60,6,0.651,0.667
Normal,word2vec_0.60,7,0.655,0.750
Normal,word2vec_0.60,8,0.635,0.625
Normal,word2vec_0.60,9,0.468,0.560
Normal,word2vec_0.60,10,0.390,0.439
Normal,word2vec_0.60,11,0.362,0.278
Normal,word2vec_0.60,12,0.319,0.194
Normal,word2vec_0.60,13,0.312,0.300
Normal,word2vec_0.60,14,0.293,0.083
Normal,word2vec_0.60,15,0.290,0.387
Normal,word2vec_0.60,16,0.278,0.364
Normal,word2vec_0.60,17,0.274,0.167
Normal,word2vec_0.60,18,0.273,0.231
Normal,word2vec_0.60,19,0.261,0.374
Normal,word2vec_0.60,20,0.250,0.000
Normal,word2vec_0.60,21,0.239,0.167
Normal,word2vec_0.60,22,0.219,0.223
Normal,word2vec_0.60,23,0.221,0.368
Normal,word2vec_0.60,24,0.223,0.333
Normal,word2vec_0.60,25,0.224,0.286
Normal,word2vec_0.60,26,0.221,0.308
Normal,word2vec_0.60,27,0.219,0.250
Normal,word2vec_0.60,28,0.200,0.246
Normal,word2vec_0.60,29,0.201,0.351
Normal,word2vec_0.60,30,0.198,0.111
Normal,word2vec_0.60,31,0.194,0.100
Normal,word2vec_0.60,32,0.174,0.213
Normal,word2vec_0.60,33,0.171,0.167
Normal,word2vec_0.60,34,0.170,0.100
Normal,word2vec_0.60,35,0.171,0.375
Normal,word2vec_0.60,36,0.168,0.000
Normal,word2vec_0.60,37,0.168,0.200
Normal,word2vec_0.60,38,0.161,0.239
Normal,word2vec_0.60,39,0.162,0.333
Normal,word2vec_0.60,40,0.161,0.273
Normal,word2vec_0.60,41,0.160,0.200
Normal,word2vec_0.60,42,0.162,0.321
Normal,word2vec_0.60,43,0.160,0.000
Normal,word2vec_0.60,44,0.159,0.118
Normal,word2vec_0.60,45,0.153,0.102
Normal,word2vec_0.70,1,0.714,0.857
Normal,word2vec_0.70,2,0.882,1.000
Normal,word2vec_0.70,3,0.840,0.875
Normal,word2vec_0.70,4,0.862,1.000
Normal,word2vec_0.70,5,0.838,0.875
Normal,word2vec_0.70,6,0.814,0.833
Normal,word2vec_0.70,7,0.818,0.917
Normal,word2vec_0.70,8,0.794,0.750
Normal,word2vec_0.70,9,0.604,0.681
Normal,word2vec_0.70,10,0.555,0.610
Normal,word2vec_0.70,11,0.531,0.444
Normal,word2vec_0.70,12,0.474,0.290
Normal,word2vec_0.70,13,0.461,0.400
Normal,word2vec_0.70,14,0.436,0.333
Normal,word2vec_0.70,15,0.432,0.516
Normal,word2vec_0.70,16,0.412,0.424
Normal,word2vec_0.70,17,0.405,0.333
Normal,word2vec_0.70,18,0.412,0.692
Normal,word2vec_0.70,19,0.394,0.505
Normal,word2vec_0.70,20,0.380,0.154
Normal,word2vec_0.70,21,0.366,0.250
Normal,word2vec_0.70,22,0.335,0.339
Normal,word2vec_0.70,23,0.331,0.368
Normal,word2vec_0.70,24,0.329,0.417
Normal,word2vec_0.70,25,0.329,0.429
Normal,word2vec_0.70,26,0.327,0.462
Normal,word2vec_0.70,27,0.328,0.500
Normal,word2vec_0.70,28,0.303,0.366
Normal,word2vec_0.70,29,0.303,0.486
Normal,word2vec_0.70,30,0.299,0.167
Normal,word2vec_0.70,31,0.294,0.250
Normal,word2vec_0.70,32,0.270,0.303
Normal,word2vec_0.70,33,0.269,0.417
Normal,word2vec_0.70,34,0.268,0.200
Normal,word2vec_0.70,35,0.269,0.500
Normal,word2vec_0.70,36,0.265,0.143
Normal,word2vec_0.70,37,0.265,0.200
Normal,word2vec_0.70,38,0.253,0.333
Normal,word2vec_0.70,39,0.253,0.444
Normal,word2vec_0.70,40,0.252,0.364
Normal,word2vec_0.70,41,0.252,0.600
Normal,word2vec_0.70,42,0.254,0.393
Normal,word2vec_0.70,43,0.252,0.125
Normal,word2vec_0.70,44,0.251,0.118
Normal,word2vec_0.70,45,0.245,0.203
Normal,word2vec_0.80,1,0.714,0.857
Normal,word2vec_0.80,2,0.882,1.000
Normal,word2vec_0.80,3,0.840,0.875
Normal,word2vec_0.80,4,0.862,1.000
Normal,word2vec_0.80,5,0.838,0.875
Normal,word2vec_0.80,6,0.814,0.833
Normal,word2vec_0.80,7,0.818,0.917
Normal,word2vec_0.80,8,0.794,0.750
Normal,word2vec_0.80,9,0.617,0.692
Normal,word2vec_0.80,10,0.581,0.671
Normal,word2vec_0.80,11,0.559,0.500
Normal,word2vec_0.80,12,0.502,0.355
Normal,word2vec_0.80,13,0.488,0.400
Normal,word2vec_0.80,14,0.469,0.417
Normal,word2vec_0.80,15,0.462,0.516
Normal,word2vec_0.80,16,0.445,0.455
Normal,word2vec_0.80,17,0.436,0.333
Normal,word2vec_0.80,18,0.444,0.769
Normal,word2vec_0.80,19,0.427,0.549
Normal,word2vec_0.80,20,0.410,0.154
Normal,word2vec_0.80,21,0.405,0.417
Normal,word2vec_0.80,22,0.384,0.429
Normal,word2vec_0.80,23,0.382,0.421
Normal,word2vec_0.80,24,0.378,0.444
Normal,word2vec_0.80,25,0.376,0.429
Normal,word2vec_0.80,26,0.376,0.538
Normal,word2vec_0.80,27,0.379,0.563
Normal,word2vec_0.80,28,0.356,0.425
Normal,word2vec_0.80,29,0.362,0.649
Normal,word2vec_0.80,30,0.359,0.222
Normal,word2vec_0.80,31,0.352,0.300
Normal,word2vec_0.80,32,0.329,0.361
Normal,word2vec_0.80,33,0.327,0.417
Normal,word2vec_0.80,34,0.325,0.200
Normal,word2vec_0.80,35,0.326,0.625
Normal,word2vec_0.80,36,0.323,0.214
Normal,word2vec_0.80,37,0.322,0.200
Normal,word2vec_0.80,38,0.309,0.391
Normal,word2vec_0.80,39,0.307,0.444
Normal,word2vec_0.80,40,0.306,0.364
Normal,word2vec_0.80,41,0.306,0.600
Normal,word2vec_0.80,42,0.305,0.393
Normal,word2vec_0.80,43,0.302,0.125
Normal,word2vec_0.80,44,0.300,0.176
Normal,word2vec_0.80,45,0.293,0.254
Normal,word2vec_0.90,1,0.714,0.857
Normal,word2vec_0.90,2,0.882,1.000
Normal,word2vec_0.90,3,0.840,0.875
Normal,word2vec_0.90,4,0.862,1.000
Normal,word2vec_0.90,5,0.838,0.875
Normal,word2vec_0.90,6,0.814,0.833
Normal,word2vec_0.90,7,0.855,1.000
Normal,word2vec_0.90,8,0.825,0.750
Normal,word2vec_0.90,9,0.630,0.692
Normal,word2vec_0.90,10,0.593,0.683
Normal,word2vec_0.90,11,0.571,0.500
Normal,word2vec_0.90,12,0.512,0.355
Normal,word2vec_0.90,13,0.498,0.400
Normal,word2vec_0.90,14,0.479,0.417
Normal,word2vec_0.90,15,0.473,0.548
Normal,word2vec_0.90,16,0.453,0.455
Normal,word2vec_0.90,17,0.444,0.333
Normal,word2vec_0.90,18,0.452,0.769
Normal,word2vec_0.90,19,0.435,0.560
Normal,word2vec_0.90,20,0.422,0.231
Normal,word2vec_0.90,21,0.416,0.417
Normal,word2vec_0.90,22,0.399,0.455
Normal,word2vec_0.90,23,0.397,0.421
Normal,word2vec_0.90,24,0.389,0.444
Normal,word2vec_0.90,25,0.387,0.429
Normal,word2vec_0.90,26,0.387,0.538
Normal,word2vec_0.90,27,0.392,0.625
Normal,word2vec_0.90,28,0.366,0.433
Normal,word2vec_0.90,29,0.372,0.649
Normal,word2vec_0.90,30,0.368,0.222
Normal,word2vec_0.90,31,0.362,0.300
Normal,word2vec_0.90,32,0.340,0.387
Normal,word2vec_0.90,33,0.337,0.500
Normal,word2vec_0.90,34,0.335,0.200
Normal,word2vec_0.90,35,0.336,0.625
Normal,word2vec_0.90,36,0.334,0.286
Normal,word2vec_0.90,37,0.332,0.200
Normal,word2vec_0.90,38,0.318,0.391
Normal,word2vec_0.90,39,0.316,0.444
Normal,word2vec_0.90,40,0.315,0.364
Normal,word2vec_0.90,41,0.316,0.800
Normal,word2vec_0.90,42,0.315,0.393
Normal,word2vec_0.90,43,0.311,0.125
Normal,word2vec_0.90,44,0.310,0.176
Normal,word2vec_0.90,45,0.302,0.271
NewAtEnd,word2vec_0.20,1,0.047,0.151
NewAtEnd,word2vec_0.20,2,0.033,0.029
NewAtEnd,word2vec_0.20,3,0.031,0.000
NewAtEnd,word2vec_0.20,4,0.027,0.000
NewAtEnd,word2vec_0.20,5,0.016,0.018
NewAtEnd,word2vec_0.20,6,0.020,0.054
NewAtEnd,word2vec_0.20,7,0.023,0.071
NewAtEnd,word2vec_0.20,8,0.027,0.052
NewAtEnd,word2vec_0.20,9,0.024,0.000
NewAtEnd,word2vec_0.20,10,0.023,0.000
NewAtEnd,word2vec_0.20,11,0.020,0.043
NewAtEnd,word2vec_0.20,12,0.023,0.182
NewAtEnd,word2vec_0.20,13,0.024,0.111
NewAtEnd,word2vec_0.20,14,0.024,0.000
NewAtEnd,word2vec_0.20,15,0.024,0.000
NewAtEnd,word2vec_0.20,16,0.025,0.111
NewAtEnd,word2vec_0.20,17,0.022,0.021
NewAtEnd,word2vec_0.20,18,0.023,0.143
NewAtEnd,word2vec_0.20,19,0.023,0.036
NewAtEnd,word2vec_0.20,20,0.023,0.000
NewAtEnd,word2vec_0.20,21,0.022,0.000
NewAtEnd,word2vec_0.20,22,0.021,0.000
NewAtEnd,word2vec_0.20,23,0.021,0.000
NewAtEnd,word2vec_0.20,24,0.021,0.028
NewAtEnd,word2vec_0.20,25,0.021,0.000
NewAtEnd,word2vec_0.20,26,0.022,0.077
NewAtEnd,word2vec_0.20,27,0.021,0.000
NewAtEnd,word2vec_0.20,28,0.021,0.000
NewAtEnd,word2vec_0.20,29,0.021,0.000
NewAtEnd,word2vec_0.20,30,0.021,0.000
NewAtEnd,word2vec_0.20,31,0.021,0.022
NewAtEnd,word2vec_0.20,32,0.021,0.000
NewAtEnd,word2vec_0.20,33,0.020,0.000
NewAtEnd,word2vec_0.20,34,0.020,0.000
NewAtEnd,word2vec_0.20,35,0.020,0.000
NewAtEnd,word2vec_0.20,36,0.020,0.063
NewAtEnd,word2vec_0.20,37,0.020,0.000
NewAtEnd,word2vec_0.20,38,0.022,0.300
NewAtEnd,word2vec_0.20,39,0.022,0.000
NewAtEnd,word2vec_0.20,40,0.021,0.000
NewAtEnd,word2vec_0.20,41,0.021,0.000
NewAtEnd,word2vec_0.20,42,0.021,0.000
NewAtEnd,word2vec_0.20,43,0.019,0.011
NewAtEnd,word2vec_0.20,44,0.020,0.028
NewAtEnd,word2vec_0.20,45,0.020,0.000
NewAtEnd,word2vec_0.30,1,0.081,0.233
NewAtEnd,word2vec_0.30,2,0.058,0.059
NewAtEnd,word2vec_0.30,3,0.038,0.000
NewAtEnd,word2vec_0.30,4,0.034,0.000
NewAtEnd,word2vec_0.30,5,0.031,0.054
NewAtEnd,word2vec_0.30,6,0.037,0.108
NewAtEnd,word2vec_0.30,7,0.042,0.143
NewAtEnd,word2vec_0.30,8,0.041,0.067
NewAtEnd,word2vec_0.30,9,0.037,0.000
NewAtEnd,word2vec_0.30,10,0.035,0.000
NewAtEnd,word2vec_0.30,11,0.028,0.050
NewAtEnd,word2vec_0.30,12,0.031,0.182
NewAtEnd,word2vec_0.30,13,0.032,0.111
NewAtEnd,word2vec_0.30,14,0.031,0.000
NewAtEnd,word2vec_0.30,15,0.031,0.000
NewAtEnd,word2vec_0.30,16,0.032,0.111
NewAtEnd,word2vec_0.30,17,0.029,0.029
NewAtEnd,word2vec_0.30,18,0.030,0.143
NewAtEnd,word2vec_0.30,19,0.029,0.036
NewAtEnd,word2vec_0.30,20,0.028,0.000
NewAtEnd,word2vec_0.30,21,0.028,0.000
NewAtEnd,word2vec_0.30,22,0.025,0.000
NewAtEnd,word2vec_0.30,23,0.025,0.000
NewAtEnd,word2vec_0.30,24,0.026,0.042
