Super_Word,Value
needing,"set(['wants', 'inviting', 'waits', 'wish', 'needing', 'able', 'preferred', 'prepared', 'need', 'waiting', 'let', 'helps', 'want', 'ready', 'might', 'asked', 'happy'])"
youtube,set(['youtube'])
order,"set(['order', 'orders'])"
wihere,set(['wihere'])
etc,set(['etc'])
place,set(['place'])
suggestion,"set(['event', 'suggestion', 'time'])"
social,set(['social'])
maker,"set(['art', 'inspired', 'makers', 'appreciation', 'invention', 'music', 'drawing', 'maker'])"
familypatrons,set(['familypatrons'])
left,set(['left'])
