Super_Word,Value
plan,set(['plan'])
included,set(['included'])
coolerto,set(['coolerto'])
faster,"set(['warmer', 'faster'])"
light,set(['light'])
outing,set([u'outing'])
napkin,"set(['bingo', 'turtle', 'coloring', 'temp', u'tablet', 'allergies', u'napkin', 'customizations', 'limitless', 'vineyard', 'cookware', 'crab', 'beautifully', 'ninja', 'tablecloth', 'pokemon', 'animate', 'mixup'])"
youtube,set(['youtube'])
sale,"set(['paying', 'purchases', 'customers', 'revenue', 'money', u'sale', u'cost', 'advertising'])"
together,set(['together'])
maker,"set(['invention', 'maker', 'makers'])"
perhaps,set(['perhaps'])
time,set(['time'])
order,"set(['order', 'orders'])"
familypatrons,set(['familypatrons'])
