Super_Word,Value
scan,set(['scan'])
quickly,set(['quickly'])
live,set(['live'])
much,set(['much'])
interest,set(['interest'])
basic,set(['basic'])
flexible,set(['flexible'])
thru,set(['thru'])
billboards,set(['billboards'])
board,set(['board'])
sort,set(['sort'])
collectible,set(['collectible'])
atlases,set(['atlases'])
senses,set(['senses'])
door,set(['door'])
lungs,set(['lungs'])
with,set(['with'])
body,set(['body'])
accessories,set(['accessories'])
phone,set(['phone'])
visual,set(['visual'])
department,set(['department'])
adult,set(['adult'])
prices,set(['prices'])
smoking,set(['smoking'])
novel,set(['novel'])
look,set(['look'])
hour,set(['hour'])
this,set(['this'])
unigue,set(['unigue'])
also,set(['also'])
work,set(['work'])
appearance,set(['appearance'])
tshirt,set(['tshirt'])
value,set(['value'])
mall,set(['mall'])
napkins,set(['napkins'])
neat,set(['neat'])
many,set(['many'])
fun,set(['fun'])
situation,set(['situation'])
voice,set(['voice'])
stimulating,set(['stimulating'])
proof,set(['proof'])
control,set(['control'])
heart,set(['heart'])
vest,set(['vest'])
streams,set(['streams'])
give,set(['give'])
awesome,set(['awesome'])
customers,set(['customers'])
pieces,set(['pieces'])
good,set(['good'])
something,set(['something'])
want,set(['want'])
in,set(['in'])
ready,set(['ready'])
outfits,set(['outfits'])
clothing,set(['clothing'])
around,set(['around'])
spaces,set(['spaces'])
information,set(['information'])
different,set(['different'])
develop,set(['develop'])
thing,set(['thing'])
rather,set(['rather'])
things,set(['things'])
make,set(['make'])
premade,set(['premade'])
rugs,set(['rugs'])
write,set(['write'])
maps,set(['maps'])
lamp,set(['lamp'])
learner,set(['learner'])
rewind,set(['rewind'])
plus,set(['plus'])
events,set(['events'])
map,set(['map'])
product,set(['product'])
designer,set(['designer'])
booths,set(['booths'])
mess,set(['mess'])
wallpaper,set(['wallpaper'])
spot,set(['spot'])
effect,set(['effect'])
collection,set(['collection'])
persons,set(['persons'])
coming,set(['coming'])
changing,set(['changing'])
data,set(['data'])
mosaic,set(['mosaic'])
kid,set(['kid'])
purchase,set(['purchase'])
drain,set(['drain'])
interactively,set(['interactively'])
remember,set(['remember'])
changes,set(['changes'])
roughly,set(['roughly'])
wants,set(['wants'])
person,set(['person'])
without,set(['without'])
prepared,set(['prepared'])
allow,set(['allow'])
pay,"set(['paying', 'pay'])"
representation,set(['representation'])
sensing,set(['sensing'])
drawing,set(['drawing'])
talk,set(['talk'])
seasonal,set(['seasonal'])
abilities,set(['abilities'])
stores,set(['stores'])
help,set(['help'])
finalized,set(['finalized'])
generally,set(['generally'])
displayed,set(['displayed'])
touches,set(['touches'])
paper,set(['paper'])
purchasing,set(['purchasing'])
human,set(['human'])
touch,set(['touch'])
skill,set(['skill'])
still,set(['still'])
its,set(['its'])
letting,set(['letting'])
style,set(['style'])
pens,set(['pens'])
tablet,set(['tablet'])
instance,set(['instance'])
products,set(['products'])
interesting,set(['interesting'])
saveable,set(['saveable'])
actually,set(['actually'])
better,set(['better'])
age,set(['age'])
add,set(['add'])
setting,set(['setting'])
parents,set(['parents'])
choose,set(['choose'])
areas,set(['areas'])
might,"set(['may', 'could', 'might'])"
match,set(['match'])
instantly,set(['instantly'])
styles,set(['styles'])
designs,set(['designs'])
someone,set(['someone'])
demographics,set(['demographics'])
diseases,set(['diseases'])
food,set(['food'])
big,set(['big'])
showing,set(['showing'])
digital,set(['digital'])
possible,set(['possible'])
often,set(['often'])
possibly,set(['possibly'])
game,set(['game'])
touching,set(['touching'])
moods,set(['moods'])
background,set(['background'])
front,set(['front'])
using,set(['using'])
designers,set(['designers'])
furniture,set(['furniture'])
easily,set(['easily'])
like,set(['like'])
always,set(['always'])
backgrounds,set(['backgrounds'])
school,set(['school'])
specific,set(['specific'])
synchronize,set(['synchronize'])
audience,set(['audience'])
museum,set(['museum'])
either,set(['either'])
hung,set(['hung'])
beneath,set(['beneath'])
works,set(['works'])
glasses,set(['glasses'])
sketch,set(['sketch'])
schemes,set(['schemes'])
jackets,set(['jackets'])
people,set(['people'])
reel,set(['reel'])
cloths,set(['cloths'])
play,set(['play'])
used,set(['used'])
wrap,set(['wrap'])
books,set(['books'])
hassle,set(['hassle'])
connect,set(['connect'])
images,set(['images'])
furnish,set(['furnish'])
advertise,set(['advertise'])
event,set(['event'])
really,set(['really'])
living,set(['living'])
canvas,set(['canvas'])
scale,set(['scale'])
mood,set(['mood'])
for,set(['for'])
item,set(['item'])
cycle,set(['cycle'])
literally,set(['literally'])
since,set(['since'])
looking,set(['looking'])
models,set(['models'])
pen,set(['pen'])
assuming,set(['assuming'])
print,set(['print'])
get,set(['get'])
issue,set(['issue'])
sliding,set(['sliding'])
shows,set(['shows'])
power,set(['power'])
cars,"set(['cars', 'trucks'])"
popular,set(['popular'])
lamps,set(['lamps'])
galeries,set(['galeries'])
ask,set(['ask'])
poems,set(['poems'])
teach,set(['teach'])
wanted,set(['wanted'])
super,set(['super'])
generate,set(['generate'])
card,set(['card'])
interaction,set(['interaction'])
actual,set(['actual'])
displays,set(['displays'])
waiter,set(['waiter'])
location,set(['location'])
times,set(['times'])
blossom,set(['blossom'])
range,set(['range'])
ensure,set(['ensure'])
confined,set(['confined'])
clothes,set(['clothes'])
think,set(['think'])
waitress,set(['waitress'])
feed,set(['feed'])
prospective,set(['prospective'])
there,set(['there'])
childrens,set(['childrens'])
feel,set(['feel'])
image,set(['image'])
fromi,set(['fromi'])
number,set(['number'])
one,set(['one'])
down,set(['down'])
device,set(['device'])
appropriate,set(['appropriate'])
smaller,set(['smaller'])
done,set(['done'])
fast,set(['fast'])
artists,set(['artists'])
carry,set(['carry'])
array,set(['array'])
electronic,set(['electronic'])
accommodate,set(['accommodate'])
size,set(['size'])
story,set(['story'])
sheet,set(['sheet'])
fabric,set(['fabric'])
activities,set(['activities'])
hes,set(['hes'])
ordering,set(['ordering'])
interact,set(['interact'])
apartments,set(['apartments'])
least,set(['least'])
gallery,set(['gallery'])
paint,set(['paint'])
vendors,"set(['vendors', 'clients'])"
coupled,set(['coupled'])
way,set(['way'])
legs,set(['legs'])
store,set(['store'])
happy,set(['happy'])
urban,set(['urban'])
eyes,set(['eyes'])
buy,"set(['sell', 'buy'])"
kids,set(['kids'])
lot,set(['lot'])
believe,set(['believe'])
tool,set(['tool'])
scenery,set(['scenery'])
idea,set(['idea'])
cloth,set(['cloth'])
blazers,set(['blazers'])
part,set(['part'])
tshirts,set(['tshirts'])
somewhat,set(['somewhat'])
curtain,set(['curtain'])
immersive,set(['immersive'])
trying,set(['trying'])
true,set(['true'])
spreads,set(['spreads'])
happening,set(['happening'])
professionals,set(['professionals'])
kind,set(['kind'])
made,set(['made'])
target,set(['target'])
places,set(['places'])
autism,set(['autism'])
inside,set(['inside'])
rooms,set(['rooms'])
scenes,set(['scenes'])
bed,set(['bed'])
street,set(['street'])
videographers,set(['videographers'])
played,set(['played'])
certian,set(['certian'])
design,set(['design'])
providing,set(['providing'])
similar,set(['similar'])
display,set(['display'])
nature,set(['nature'])
interactive,set(['interactive'])
pre,set(['pre'])
website,set(['website'])
uniforms,set(['uniforms'])
juggleing,set(['juggleing'])
handkerchief,set(['handkerchief'])
af,set(['af'])
whatever,set(['whatever'])
certain,set(['certain'])
detract,set(['detract'])
festival,set(['festival'])
customerdriven,set(['customerdriven'])
talking,set(['talking'])
single,set(['single'])
advertisers,set(['advertisers'])
need,set(['need'])
sells,set(['sells'])
tells,set(['tells'])
depending,set(['depending'])
self,set(['self'])
handmade,set(['handmade'])
ideas,set(['ideas'])
virtual,set(['virtual'])
mix,set(['mix'])
interested,set(['interested'])
5,set(['5'])
take,set(['take'])
holding,set(['holding'])
someones,set(['someones'])
interior,set(['interior'])
aprons,set(['aprons'])
you,set(['you'])
dresses,set(['dresses'])
club,set(['club'])
picture,set(['picture'])
draw,set(['draw'])
sure,set(['sure'])
kinds,set(['kinds'])
customize,set(['customize'])
worker,set(['worker'])
class,set(['class'])
plugging,set(['plugging'])
memorabilia,set(['memorabilia'])
anatomy,set(['anatomy'])
preset,set(['preset'])
allowing,set(['allowing'])
sheets,set(['sheets'])
requester,set(['requester'])
included,set(['included'])
happpen,set(['happpen'])
pencils,set(['pencils'])
especially,set(['especially'])
room,set(['room'])
medical,set(['medical'])
space,set(['space'])
request,set(['request'])
sale,set(['sale'])
photos,set(['photos'])
traditional,set(['traditional'])
ways,set(['ways'])
students,set(['students'])
place,set(['place'])
time,set(['time'])
push,set(['push'])
starting,set(['starting'])
bulletin,set(['bulletin'])
basically,set(['basically'])
