dataset,method,timeSlice,GT_predict,new_TRUE
A18FK1XR73EQ2W,word2vec_0.60,1,71.4285714286,85.7142857143
A18FK1XR73EQ2W,word2vec_0.60,2,63.6363636364,75.0
A18FK1XR73EQ2W,word2vec_0.60,3,61.5384615385,50.0
A18FK1XR73EQ2W,word2vec_0.60,4,68.75,100.0
A18FK1XR73EQ2W,word2vec_0.60,5,42.1052631579,0.0
A18FK1XR73EQ2W,word2vec_0.60,6,36.3636363636,33.3333333333
A18FK1XR73EQ2W,word2vec_0.60,7,30.7692307692,25.0
A18FK1XR73EQ2W,word2vec_0.60,8,37.1428571429,66.6666666667
A18FK1XR73EQ2W,word2vec_0.60,9,41.4634146341,66.6666666667
A18FK1XR73EQ2W,word2vec_0.70,1,100.0,100.0
A18FK1XR73EQ2W,word2vec_0.70,2,100.0,100.0
A18FK1XR73EQ2W,word2vec_0.70,3,100.0,100.0
A18FK1XR73EQ2W,word2vec_0.70,4,100.0,100.0
A18FK1XR73EQ2W,word2vec_0.70,5,68.4210526316,0.0
A18FK1XR73EQ2W,word2vec_0.70,6,59.0909090909,33.3333333333
A18FK1XR73EQ2W,word2vec_0.70,7,50.0,50.0
A18FK1XR73EQ2W,word2vec_0.70,8,51.4285714286,66.6666666667
A18FK1XR73EQ2W,word2vec_0.70,9,48.7804878049,50.0
A18FK1XR73EQ2W,word2vec_0.80,1,100.0,100.0
A18FK1XR73EQ2W,word2vec_0.80,2,100.0,100.0
A18FK1XR73EQ2W,word2vec_0.80,3,100.0,100.0
A18FK1XR73EQ2W,word2vec_0.80,4,100.0,100.0
A18FK1XR73EQ2W,word2vec_0.80,5,68.4210526316,0.0
A18FK1XR73EQ2W,word2vec_0.80,6,59.0909090909,33.3333333333
A18FK1XR73EQ2W,word2vec_0.80,7,50.0,50.0
A18FK1XR73EQ2W,word2vec_0.80,8,51.4285714286,66.6666666667
A18FK1XR73EQ2W,word2vec_0.80,9,51.2195121951,66.6666666667
A18FK1XR73EQ2W,word2vec_0.90,1,100.0,100.0
A18FK1XR73EQ2W,word2vec_0.90,2,100.0,100.0
A18FK1XR73EQ2W,word2vec_0.90,3,100.0,100.0
A18FK1XR73EQ2W,word2vec_0.90,4,100.0,100.0
A18FK1XR73EQ2W,word2vec_0.90,5,68.4210526316,0.0
A18FK1XR73EQ2W,word2vec_0.90,6,59.0909090909,33.3333333333
A18FK1XR73EQ2W,word2vec_0.90,7,50.0,50.0
A18FK1XR73EQ2W,word2vec_0.90,8,51.4285714286,66.6666666667
A18FK1XR73EQ2W,word2vec_0.90,9,51.2195121951,66.6666666667
A197AERSF5SIS4,word2vec_0.20,1,50.0,66.6666666667
A197AERSF5SIS4,word2vec_0.20,2,12.5,10.0
A197AERSF5SIS4,word2vec_0.20,3,15.7894736842,33.3333333333
A197AERSF5SIS4,word2vec_0.20,4,14.2857142857,0.0
A197AERSF5SIS4,word2vec_0.20,5,11.1111111111,0.0
A197AERSF5SIS4,word2vec_0.20,6,9.09090909091,0.0
A197AERSF5SIS4,word2vec_0.20,7,7.5,14.2857142857
A197AERSF5SIS4,word2vec_0.20,8,9.80392156863,18.1818181818
A197AERSF5SIS4,word2vec_0.30,1,100.0,100.0
A197AERSF5SIS4,word2vec_0.30,2,25.0,0.0
A197AERSF5SIS4,word2vec_0.30,3,26.3157894737,33.3333333333
A197AERSF5SIS4,word2vec_0.30,4,19.0476190476,0.0
A197AERSF5SIS4,word2vec_0.30,5,18.5185185185,16.6666666667
A197AERSF5SIS4,word2vec_0.30,6,18.1818181818,16.6666666667
A197AERSF5SIS4,word2vec_0.30,7,15.0,14.2857142857
A197AERSF5SIS4,word2vec_0.30,8,15.6862745098,27.2727272727
A197AERSF5SIS4,word2vec_0.40,1,100.0,100.0
A197AERSF5SIS4,word2vec_0.40,2,25.0,10.0
A197AERSF5SIS4,word2vec_0.40,3,26.3157894737,33.3333333333
A197AERSF5SIS4,word2vec_0.40,4,19.0476190476,0.0
A197AERSF5SIS4,word2vec_0.40,5,25.9259259259,50.0
A197AERSF5SIS4,word2vec_0.40,6,24.2424242424,33.3333333333
A197AERSF5SIS4,word2vec_0.40,7,25.0,42.8571428571
A197AERSF5SIS4,word2vec_0.40,8,23.5294117647,27.2727272727
A197AERSF5SIS4,word2vec_0.50,1,100.0,100.0
A197AERSF5SIS4,word2vec_0.50,2,31.25,30.0
A197AERSF5SIS4,word2vec_0.50,3,31.5789473684,33.3333333333
A197AERSF5SIS4,word2vec_0.50,4,33.3333333333,50.0
A197AERSF5SIS4,word2vec_0.50,5,37.037037037,50.0
A197AERSF5SIS4,word2vec_0.50,6,39.3939393939,66.6666666667
A197AERSF5SIS4,word2vec_0.50,7,40.0,57.1428571429
A197AERSF5SIS4,word2vec_0.50,8,41.1764705882,54.5454545455
A197AERSF5SIS4,word2vec_0.60,1,100.0,100.0
A197AERSF5SIS4,word2vec_0.60,2,37.5,40.0
A197AERSF5SIS4,word2vec_0.60,3,36.8421052632,33.3333333333
A197AERSF5SIS4,word2vec_0.60,4,38.0952380952,50.0
A197AERSF5SIS4,word2vec_0.60,5,40.7407407407,50.0
A197AERSF5SIS4,word2vec_0.60,6,42.4242424242,66.6666666667
A197AERSF5SIS4,word2vec_0.60,7,50.0,85.7142857143
A197AERSF5SIS4,word2vec_0.60,8,49.0196078431,54.5454545455
A197AERSF5SIS4,word2vec_0.70,1,100.0,100.0
A197AERSF5SIS4,word2vec_0.70,2,62.5,60.0
A197AERSF5SIS4,word2vec_0.70,3,52.6315789474,33.3333333333
A197AERSF5SIS4,word2vec_0.70,4,57.1428571429,100.0
A197AERSF5SIS4,word2vec_0.70,5,55.5555555556,50.0
A197AERSF5SIS4,word2vec_0.70,6,57.5757575758,83.3333333333
A197AERSF5SIS4,word2vec_0.70,7,62.5,85.7142857143
A197AERSF5SIS4,word2vec_0.70,8,60.7843137255,72.7272727273
A197AERSF5SIS4,word2vec_0.80,1,100.0,100.0
A197AERSF5SIS4,word2vec_0.80,2,68.75,70.0
A197AERSF5SIS4,word2vec_0.80,3,63.1578947368,66.6666666667
A197AERSF5SIS4,word2vec_0.80,4,66.6666666667,100.0
A197AERSF5SIS4,word2vec_0.80,5,59.2592592593,50.0
A197AERSF5SIS4,word2vec_0.80,6,60.6060606061,83.3333333333
A197AERSF5SIS4,word2vec_0.80,7,65.0,85.7142857143
A197AERSF5SIS4,word2vec_0.80,8,68.6274509804,90.9090909091
A197AERSF5SIS4,word2vec_0.90,1,100.0,100.0
A197AERSF5SIS4,word2vec_0.90,2,68.75,70.0
A197AERSF5SIS4,word2vec_0.90,3,63.1578947368,66.6666666667
A197AERSF5SIS4,word2vec_0.90,4,66.6666666667,100.0
A197AERSF5SIS4,word2vec_0.90,5,66.6666666667,66.6666666667
A197AERSF5SIS4,word2vec_0.90,6,66.6666666667,83.3333333333
A197AERSF5SIS4,word2vec_0.90,7,70.0,85.7142857143
A197AERSF5SIS4,word2vec_0.90,8,72.5490196078,90.9090909091
A1D01TUSE0H5TW,word2vec_0.20,1,0.0,40.0
A1D01TUSE0H5TW,word2vec_0.30,1,40.0,60.0
A1D01TUSE0H5TW,word2vec_0.40,1,60.0,80.0
A1D01TUSE0H5TW,word2vec_0.50,1,100.0,100.0
A1D01TUSE0H5TW,word2vec_0.60,1,100.0,100.0
A1D01TUSE0H5TW,word2vec_0.70,1,100.0,100.0
A1D01TUSE0H5TW,word2vec_0.80,1,100.0,100.0
A1D01TUSE0H5TW,word2vec_0.90,1,100.0,100.0
A1F4D2PZ7NNWTL,word2vec_0.20,1,13.3333333333,26.6666666667
A1F4D2PZ7NNWTL,word2vec_0.30,1,40.0,53.3333333333
A1F4D2PZ7NNWTL,word2vec_0.40,1,53.3333333333,66.6666666667
A1F4D2PZ7NNWTL,word2vec_0.50,1,66.6666666667,80.0
A1F4D2PZ7NNWTL,word2vec_0.60,1,66.6666666667,80.0
A1F4D2PZ7NNWTL,word2vec_0.70,1,86.6666666667,93.3333333333
A1F4D2PZ7NNWTL,word2vec_0.80,1,86.6666666667,93.3333333333
A1F4D2PZ7NNWTL,word2vec_0.90,1,86.6666666667,93.3333333333
A1FKZ2HY4XKMG1,word2vec_0.20,1,10.0,40.0
A1FKZ2HY4XKMG1,word2vec_0.20,2,8.33333333333,0.0
A1FKZ2HY4XKMG1,word2vec_0.20,3,5.26315789474,0.0
A1FKZ2HY4XKMG1,word2vec_0.20,4,3.84615384615,14.2857142857
A1FKZ2HY4XKMG1,word2vec_0.20,5,8.82352941176,25.0
A1FKZ2HY4XKMG1,word2vec_0.20,6,6.66666666667,9.09090909091
A1FKZ2HY4XKMG1,word2vec_0.20,7,3.63636363636,0.0
A1FKZ2HY4XKMG1,word2vec_0.20,8,3.27868852459,0.0
