dataset,method,timeSlice,GT_predict,new_TRUE
748S3SUCUY,word2vec_0.50,5,40.81632653,25
748S3SUCUY,word2vec_0.50,6,39.3442623,41.66666667
748S3SUCUY,word2vec_0.60,1,68.42105263,84.21052632
748S3SUCUY,word2vec_0.60,2,57.69230769,57.14285714
748S3SUCUY,word2vec_0.60,3,63.63636364,85.71428571
748S3SUCUY,word2vec_0.60,4,64.44444444,75
748S3SUCUY,word2vec_0.60,5,67.34693878,100
748S3SUCUY,word2vec_0.60,6,62.29508197,58.33333333
748S3SUCUY,word2vec_0.70,1,68.42105263,84.21052632
748S3SUCUY,word2vec_0.70,2,57.69230769,57.14285714
748S3SUCUY,word2vec_0.70,3,63.63636364,85.71428571
748S3SUCUY,word2vec_0.70,4,68.88888889,83.33333333
748S3SUCUY,word2vec_0.70,5,71.42857143,100
748S3SUCUY,word2vec_0.70,6,63.93442623,58.33333333
748S3SUCUY,word2vec_0.80,1,68.42105263,84.21052632
748S3SUCUY,word2vec_0.80,2,57.69230769,57.14285714
748S3SUCUY,word2vec_0.80,3,63.63636364,85.71428571
748S3SUCUY,word2vec_0.80,4,68.88888889,83.33333333
748S3SUCUY,word2vec_0.80,5,71.42857143,100
748S3SUCUY,word2vec_0.80,6,63.93442623,58.33333333
748S3SUCUY,word2vec_0.90,1,68.42105263,84.21052632
748S3SUCUY,word2vec_0.90,2,57.69230769,57.14285714
748S3SUCUY,word2vec_0.90,3,63.63636364,85.71428571
748S3SUCUY,word2vec_0.90,4,68.88888889,83.33333333
748S3SUCUY,word2vec_0.90,5,71.42857143,100
748S3SUCUY,word2vec_0.90,6,63.93442623,58.33333333
7IZT2EBDR2,word2vec_0.20,1,28.57142857,57.14285714
7IZT2EBDR2,word2vec_0.20,2,18.18181818,0
7IZT2EBDR2,word2vec_0.20,3,14.28571429,0
7IZT2EBDR2,word2vec_0.20,4,11.11111111,0
7IZT2EBDR2,word2vec_0.20,5,9.523809524,0
7IZT2EBDR2,word2vec_0.20,6,8.695652174,0
7IZT2EBDR2,word2vec_0.20,7,3.846153846,0
7IZT2EBDR2,word2vec_0.20,8,3.125,0
7IZT2EBDR2,word2vec_0.20,9,2.857142857,0
7IZT2EBDR2,word2vec_0.20,10,2.702702703,0
7IZT2EBDR2,word2vec_0.20,11,2.43902439,0
7IZT2EBDR2,word2vec_0.20,12,2.173913043,20
7IZT2EBDR2,word2vec_0.20,13,4.166666667,50
7IZT2EBDR2,word2vec_0.30,1,28.57142857,57.14285714
7IZT2EBDR2,word2vec_0.30,2,27.27272727,50
7IZT2EBDR2,word2vec_0.30,3,14.28571429,0
7IZT2EBDR2,word2vec_0.30,4,16.66666667,25
7IZT2EBDR2,word2vec_0.30,5,14.28571429,0
7IZT2EBDR2,word2vec_0.30,6,13.04347826,0
7IZT2EBDR2,word2vec_0.30,7,11.53846154,0
7IZT2EBDR2,word2vec_0.30,8,12.5,16.66666667
7IZT2EBDR2,word2vec_0.30,9,11.42857143,0
7IZT2EBDR2,word2vec_0.30,10,10.81081081,0
7IZT2EBDR2,word2vec_0.30,11,7.317073171,0
7IZT2EBDR2,word2vec_0.30,12,8.695652174,40
7IZT2EBDR2,word2vec_0.30,13,10.41666667,50
7IZT2EBDR2,word2vec_0.40,1,28.57142857,57.14285714
7IZT2EBDR2,word2vec_0.40,2,36.36363636,75
7IZT2EBDR2,word2vec_0.40,3,14.28571429,0
7IZT2EBDR2,word2vec_0.40,4,22.22222222,50
7IZT2EBDR2,word2vec_0.40,5,19.04761905,0
7IZT2EBDR2,word2vec_0.40,6,17.39130435,0
7IZT2EBDR2,word2vec_0.40,7,15.38461538,0
7IZT2EBDR2,word2vec_0.40,8,15.625,16.66666667
7IZT2EBDR2,word2vec_0.40,9,14.28571429,0
7IZT2EBDR2,word2vec_0.40,10,16.21621622,50
7IZT2EBDR2,word2vec_0.40,11,12.19512195,0
7IZT2EBDR2,word2vec_0.40,12,19.56521739,80
7IZT2EBDR2,word2vec_0.40,13,20.83333333,50
7IZT2EBDR2,word2vec_0.50,1,71.42857143,85.71428571
7IZT2EBDR2,word2vec_0.50,2,54.54545455,50
7IZT2EBDR2,word2vec_0.50,3,35.71428571,0
7IZT2EBDR2,word2vec_0.50,4,44.44444444,75
7IZT2EBDR2,word2vec_0.50,5,33.33333333,0
7IZT2EBDR2,word2vec_0.50,6,39.13043478,100
7IZT2EBDR2,word2vec_0.50,7,34.61538462,0
7IZT2EBDR2,word2vec_0.50,8,37.5,66.66666667
7IZT2EBDR2,word2vec_0.50,9,34.28571429,0
7IZT2EBDR2,word2vec_0.50,10,35.13513514,50
7IZT2EBDR2,word2vec_0.50,11,39.02439024,75
7IZT2EBDR2,word2vec_0.50,12,43.47826087,80
7IZT2EBDR2,word2vec_0.50,13,43.75,50
7IZT2EBDR2,word2vec_0.60,1,71.42857143,85.71428571
7IZT2EBDR2,word2vec_0.60,2,72.72727273,75
7IZT2EBDR2,word2vec_0.60,3,57.14285714,33.33333333
7IZT2EBDR2,word2vec_0.60,4,66.66666667,100
7IZT2EBDR2,word2vec_0.60,5,52.38095238,33.33333333
7IZT2EBDR2,word2vec_0.60,6,56.52173913,100
7IZT2EBDR2,word2vec_0.60,7,53.84615385,33.33333333
7IZT2EBDR2,word2vec_0.60,8,53.125,66.66666667
7IZT2EBDR2,word2vec_0.60,9,48.57142857,33.33333333
7IZT2EBDR2,word2vec_0.60,10,48.64864865,50
7IZT2EBDR2,word2vec_0.60,11,51.2195122,75
7IZT2EBDR2,word2vec_0.60,12,54.34782609,80
7IZT2EBDR2,word2vec_0.60,13,56.25,100
7IZT2EBDR2,word2vec_0.70,1,100,100
7IZT2EBDR2,word2vec_0.70,2,100,100
7IZT2EBDR2,word2vec_0.70,3,71.42857143,33.33333333
7IZT2EBDR2,word2vec_0.70,4,77.77777778,100
7IZT2EBDR2,word2vec_0.70,5,80.95238095,100
7IZT2EBDR2,word2vec_0.70,6,82.60869565,100
7IZT2EBDR2,word2vec_0.70,7,73.07692308,33.33333333
7IZT2EBDR2,word2vec_0.70,8,71.875,83.33333333
7IZT2EBDR2,word2vec_0.70,9,68.57142857,66.66666667
7IZT2EBDR2,word2vec_0.70,10,64.86486486,50
7IZT2EBDR2,word2vec_0.70,11,68.29268293,100
7IZT2EBDR2,word2vec_0.70,12,69.56521739,80
7IZT2EBDR2,word2vec_0.70,13,70.83333333,100
7IZT2EBDR2,word2vec_0.80,1,100,100
7IZT2EBDR2,word2vec_0.80,2,100,100
7IZT2EBDR2,word2vec_0.80,3,85.71428571,66.66666667
7IZT2EBDR2,word2vec_0.80,4,88.88888889,100
7IZT2EBDR2,word2vec_0.80,5,90.47619048,100
7IZT2EBDR2,word2vec_0.80,6,91.30434783,100
7IZT2EBDR2,word2vec_0.80,7,84.61538462,66.66666667
7IZT2EBDR2,word2vec_0.80,8,81.25,83.33333333
7IZT2EBDR2,word2vec_0.80,9,77.14285714,66.66666667
7IZT2EBDR2,word2vec_0.80,10,72.97297297,50
7IZT2EBDR2,word2vec_0.80,11,75.6097561,100
7IZT2EBDR2,word2vec_0.80,12,76.08695652,80
7IZT2EBDR2,word2vec_0.80,13,77.08333333,100
7IZT2EBDR2,word2vec_0.90,1,100,100
7IZT2EBDR2,word2vec_0.90,2,100,100
7IZT2EBDR2,word2vec_0.90,3,85.71428571,66.66666667
7IZT2EBDR2,word2vec_0.90,4,88.88888889,100
7IZT2EBDR2,word2vec_0.90,5,90.47619048,100
7IZT2EBDR2,word2vec_0.90,6,91.30434783,100
7IZT2EBDR2,word2vec_0.90,7,84.61538462,66.66666667
7IZT2EBDR2,word2vec_0.90,8,81.25,83.33333333
7IZT2EBDR2,word2vec_0.90,9,77.14285714,66.66666667
7IZT2EBDR2,word2vec_0.90,10,72.97297297,50
7IZT2EBDR2,word2vec_0.90,11,75.6097561,100
7IZT2EBDR2,word2vec_0.90,12,76.08695652,80
7IZT2EBDR2,word2vec_0.90,13,77.08333333,100
7LXMHOML4Q,word2vec_0.20,1,23.07692308,46.15384615
7LXMHOML4Q,word2vec_0.20,2,6.896551724,0
7LXMHOML4Q,word2vec_0.20,3,5,9.090909091
7LXMHOML4Q,word2vec_0.20,4,3.921568627,9.090909091
7LXMHOML4Q,word2vec_0.20,5,2.985074627,6.25
7LXMHOML4Q,word2vec_0.20,6,5.617977528,13.63636364
7LXMHOML4Q,word2vec_0.20,7,5.769230769,6.666666667
7LXMHOML4Q,word2vec_0.20,8,6.194690265,11.11111111
7LXMHOML4Q,word2vec_0.20,9,6.666666667,14.28571429
7LXMHOML4Q,word2vec_0.30,1,46.15384615,61.53846154
7LXMHOML4Q,word2vec_0.30,2,20.68965517,12.5
7LXMHOML4Q,word2vec_0.30,3,15,9.090909091
7LXMHOML4Q,word2vec_0.30,4,11.76470588,18.18181818
7LXMHOML4Q,word2vec_0.30,5,10.44776119,18.75
7LXMHOML4Q,word2vec_0.30,6,11.23595506,18.18181818
7LXMHOML4Q,word2vec_0.30,7,7.692307692,13.33333333
7LXMHOML4Q,word2vec_0.30,8,7.96460177,11.11111111
7LXMHOML4Q,word2vec_0.30,9,6.666666667,14.28571429
7LXMHOML4Q,word2vec_0.40,1,53.84615385,69.23076923
7LXMHOML4Q,word2vec_0.40,2,31.03448276,31.25
7LXMHOML4Q,word2vec_0.40,3,30,36.36363636
7LXMHOML4Q,word2vec_0.40,4,29.41176471,36.36363636
7LXMHOML4Q,word2vec_0.40,5,23.88059701,25
7LXMHOML4Q,word2vec_0.40,6,23.59550562,27.27272727
7LXMHOML4Q,word2vec_0.40,7,23.07692308,26.66666667
7LXMHOML4Q,word2vec_0.40,8,23.00884956,22.22222222
7LXMHOML4Q,word2vec_0.40,9,21.66666667,14.28571429
7LXMHOML4Q,word2vec_0.50,1,69.23076923,84.61538462
7LXMHOML4Q,word2vec_0.50,2,41.37931034,50
7LXMHOML4Q,word2vec_0.50,3,42.5,54.54545455
7LXMHOML4Q,word2vec_0.50,4,45.09803922,63.63636364
7LXMHOML4Q,word2vec_0.50,5,38.80597015,37.5
7LXMHOML4Q,word2vec_0.50,6,35.95505618,40.90909091
7LXMHOML4Q,word2vec_0.50,7,33.65384615,40
7LXMHOML4Q,word2vec_0.50,8,32.74336283,33.33333333
7LXMHOML4Q,word2vec_0.50,9,30,14.28571429
7LXMHOML4Q,word2vec_0.60,1,84.61538462,92.30769231
7LXMHOML4Q,word2vec_0.60,2,65.51724138,68.75
7LXMHOML4Q,word2vec_0.60,3,65,72.72727273
7LXMHOML4Q,word2vec_0.60,4,58.82352941,63.63636364
7LXMHOML4Q,word2vec_0.60,5,55.2238806,62.5
7LXMHOML4Q,word2vec_0.60,6,44.94382022,45.45454545
7LXMHOML4Q,word2vec_0.60,7,44.23076923,60
7LXMHOML4Q,word2vec_0.60,8,43.36283186,44.44444444
7LXMHOML4Q,word2vec_0.60,9,40,14.28571429
7LXMHOML4Q,word2vec_0.70,1,84.61538462,92.30769231
7LXMHOML4Q,word2vec_0.70,2,75.86206897,81.25
7LXMHOML4Q,word2vec_0.70,3,77.5,90.90909091
7LXMHOML4Q,word2vec_0.70,4,70.58823529,72.72727273
7LXMHOML4Q,word2vec_0.70,5,67.1641791,68.75
7LXMHOML4Q,word2vec_0.70,6,59.5505618,63.63636364
7LXMHOML4Q,word2vec_0.70,7,58.65384615,73.33333333
7LXMHOML4Q,word2vec_0.70,8,57.52212389,55.55555556
7LXMHOML4Q,word2vec_0.70,9,54.16666667,42.85714286
7LXMHOML4Q,word2vec_0.80,1,84.61538462,92.30769231
7LXMHOML4Q,word2vec_0.80,2,75.86206897,81.25
7LXMHOML4Q,word2vec_0.80,3,77.5,90.90909091
7LXMHOML4Q,word2vec_0.80,4,78.43137255,90.90909091
7LXMHOML4Q,word2vec_0.80,5,73.13432836,68.75
7LXMHOML4Q,word2vec_0.80,6,64.04494382,63.63636364
7LXMHOML4Q,word2vec_0.80,7,62.5,73.33333333
7LXMHOML4Q,word2vec_0.80,8,61.0619469,55.55555556
7LXMHOML4Q,word2vec_0.80,9,57.5,42.85714286
7LXMHOML4Q,word2vec_0.90,1,84.61538462,92.30769231
7LXMHOML4Q,word2vec_0.90,2,75.86206897,81.25
7LXMHOML4Q,word2vec_0.90,3,77.5,90.90909091
7LXMHOML4Q,word2vec_0.90,4,82.35294118,100
7LXMHOML4Q,word2vec_0.90,5,76.11940299,68.75
7LXMHOML4Q,word2vec_0.90,6,66.29213483,63.63636364
7LXMHOML4Q,word2vec_0.90,7,64.42307692,73.33333333
7LXMHOML4Q,word2vec_0.90,8,62.83185841,55.55555556
7LXMHOML4Q,word2vec_0.90,9,59.16666667,42.85714286
8LG9CEMQGC,word2vec_0.20,1,4.347826087,21.73913043
8LG9CEMQGC,word2vec_0.20,2,2.5,0
8LG9CEMQGC,word2vec_0.20,3,0,0
8LG9CEMQGC,word2vec_0.20,4,1.724137931,10
8LG9CEMQGC,word2vec_0.20,5,1.515151515,0
8LG9CEMQGC,word2vec_0.20,6,1.315789474,0
8LG9CEMQGC,word2vec_0.20,7,1.176470588,0
8LG9CEMQGC,word2vec_0.20,8,2.150537634,12.5
8LG9CEMQGC,word2vec_0.30,1,26.08695652,52.17391304
8LG9CEMQGC,word2vec_0.30,2,7.5,11.76470588
8LG9CEMQGC,word2vec_0.30,3,4.166666667,0
8LG9CEMQGC,word2vec_0.30,4,5.172413793,10
8LG9CEMQGC,word2vec_0.30,5,3.03030303,0
8LG9CEMQGC,word2vec_0.30,6,3.947368421,10
8LG9CEMQGC,word2vec_0.30,7,5.882352941,22.22222222
8LG9CEMQGC,word2vec_0.30,8,6.451612903,12.5
8LG9CEMQGC,word2vec_0.40,1,52.17391304,69.56521739
8LG9CEMQGC,word2vec_0.40,2,32.5,35.29411765
8LG9CEMQGC,word2vec_0.40,3,29.16666667,25
8LG9CEMQGC,word2vec_0.40,4,24.13793103,10
8LG9CEMQGC,word2vec_0.40,5,19.6969697,0
8LG9CEMQGC,word2vec_0.40,6,18.42105263,10
8LG9CEMQGC,word2vec_0.40,7,18.82352941,22.22222222
8LG9CEMQGC,word2vec_0.40,8,19.35483871,25
8LG9CEMQGC,word2vec_0.50,1,78.26086957,86.95652174
8LG9CEMQGC,word2vec_0.50,2,47.5,41.17647059
8LG9CEMQGC,word2vec_0.50,3,45.83333333,62.5
8LG9CEMQGC,word2vec_0.50,4,43.10344828,40
8LG9CEMQGC,word2vec_0.50,5,34.84848485,12.5
8LG9CEMQGC,word2vec_0.50,6,31.57894737,20
8LG9CEMQGC,word2vec_0.50,7,29.41176471,22.22222222
8LG9CEMQGC,word2vec_0.50,8,29.03225806,25
8LG9CEMQGC,word2vec_0.60,1,82.60869565,91.30434783
8LG9CEMQGC,word2vec_0.60,2,60,58.82352941
8LG9CEMQGC,word2vec_0.60,3,56.25,62.5
8LG9CEMQGC,word2vec_0.60,4,53.44827586,50
8LG9CEMQGC,word2vec_0.60,5,42.42424242,12.5
8LG9CEMQGC,word2vec_0.60,6,43.42105263,50
8LG9CEMQGC,word2vec_0.60,7,45.88235294,77.77777778
8LG9CEMQGC,word2vec_0.60,8,41.93548387,37.5
8LG9CEMQGC,word2vec_0.70,1,91.30434783,95.65217391
8LG9CEMQGC,word2vec_0.70,2,70,64.70588235
8LG9CEMQGC,word2vec_0.70,3,68.75,75
8LG9CEMQGC,word2vec_0.70,4,65.51724138,70
8LG9CEMQGC,word2vec_0.70,5,57.57575758,50
8LG9CEMQGC,word2vec_0.70,6,57.89473684,60
8LG9CEMQGC,word2vec_0.70,7,58.82352941,77.77777778
8LG9CEMQGC,word2vec_0.70,8,56.98924731,62.5
8LG9CEMQGC,word2vec_0.80,1,91.30434783,95.65217391
8LG9CEMQGC,word2vec_0.80,2,70,70.58823529
8LG9CEMQGC,word2vec_0.80,3,68.75,75
8LG9CEMQGC,word2vec_0.80,4,67.24137931,80
8LG9CEMQGC,word2vec_0.80,5,65.15151515,75
8LG9CEMQGC,word2vec_0.80,6,61.84210526,60
8LG9CEMQGC,word2vec_0.80,7,64.70588235,88.88888889
8LG9CEMQGC,word2vec_0.80,8,64.51612903,75
8LG9CEMQGC,word2vec_0.90,1,91.30434783,95.65217391
8LG9CEMQGC,word2vec_0.90,2,70,70.58823529
8LG9CEMQGC,word2vec_0.90,3,68.75,75
8LG9CEMQGC,word2vec_0.90,4,67.24137931,80
8LG9CEMQGC,word2vec_0.90,5,65.15151515,75
8LG9CEMQGC,word2vec_0.90,6,61.84210526,60
8LG9CEMQGC,word2vec_0.90,7,64.70588235,88.88888889
8LG9CEMQGC,word2vec_0.90,8,64.51612903,75
9CPIE1BAFM,word2vec_0.20,1,9.090909091,45.45454545
9CPIE1BAFM,word2vec_0.20,2,13.63636364,18.18181818
9CPIE1BAFM,word2vec_0.20,3,11.76470588,16.66666667
9CPIE1BAFM,word2vec_0.20,4,9.302325581,0
9CPIE1BAFM,word2vec_0.20,5,8,0
9CPIE1BAFM,word2vec_0.20,6,8.333333333,10
9CPIE1BAFM,word2vec_0.20,7,6.666666667,0
9CPIE1BAFM,word2vec_0.20,8,7.5,20
9CPIE1BAFM,word2vec_0.30,1,45.45454545,72.72727273
9CPIE1BAFM,word2vec_0.30,2,31.81818182,27.27272727
9CPIE1BAFM,word2vec_0.30,3,23.52941176,16.66666667
9CPIE1BAFM,word2vec_0.30,4,16.27906977,22.22222222
9CPIE1BAFM,word2vec_0.30,5,14,0
9CPIE1BAFM,word2vec_0.30,6,15,20
9CPIE1BAFM,word2vec_0.30,7,10.66666667,0
9CPIE1BAFM,word2vec_0.30,8,11.25,20
9CPIE1BAFM,word2vec_0.40,1,63.63636364,81.81818182
9CPIE1BAFM,word2vec_0.40,2,50,54.54545455
9CPIE1BAFM,word2vec_0.40,3,32.35294118,33.33333333
9CPIE1BAFM,word2vec_0.40,4,27.90697674,44.44444444
9CPIE1BAFM,word2vec_0.40,5,28,28.57142857
9CPIE1BAFM,word2vec_0.40,6,25,20
9CPIE1BAFM,word2vec_0.40,7,22.66666667,20
9CPIE1BAFM,word2vec_0.40,8,22.5,20
9CPIE1BAFM,word2vec_0.50,1,63.63636364,81.81818182
9CPIE1BAFM,word2vec_0.50,2,59.09090909,72.72727273
9CPIE1BAFM,word2vec_0.50,3,41.17647059,41.66666667
9CPIE1BAFM,word2vec_0.50,4,39.53488372,55.55555556
9CPIE1BAFM,word2vec_0.50,5,38,28.57142857
9CPIE1BAFM,word2vec_0.50,6,35,30
9CPIE1BAFM,word2vec_0.50,7,33.33333333,33.33333333
9CPIE1BAFM,word2vec_0.50,8,33.75,40
9CPIE1BAFM,word2vec_0.60,1,100,100
9CPIE1BAFM,word2vec_0.60,2,81.81818182,81.81818182
9CPIE1BAFM,word2vec_0.60,3,52.94117647,41.66666667
9CPIE1BAFM,word2vec_0.60,4,53.48837209,66.66666667
9CPIE1BAFM,word2vec_0.60,5,54,57.14285714
9CPIE1BAFM,word2vec_0.60,6,53.33333333,60
9CPIE1BAFM,word2vec_0.60,7,52,53.33333333
9CPIE1BAFM,word2vec_0.60,8,52.5,60
9CPIE1BAFM,word2vec_0.70,1,100,100
9CPIE1BAFM,word2vec_0.70,2,90.90909091,90.90909091
9CPIE1BAFM,word2vec_0.70,3,76.47058824,75
9CPIE1BAFM,word2vec_0.70,4,74.41860465,77.77777778
9CPIE1BAFM,word2vec_0.70,5,76,85.71428571
9CPIE1BAFM,word2vec_0.70,6,71.66666667,70
9CPIE1BAFM,word2vec_0.70,7,66.66666667,60
9CPIE1BAFM,word2vec_0.70,8,66.25,60
9CPIE1BAFM,word2vec_0.80,1,100,100
9CPIE1BAFM,word2vec_0.80,2,90.90909091,90.90909091
9CPIE1BAFM,word2vec_0.80,3,82.35294118,83.33333333
9CPIE1BAFM,word2vec_0.80,4,79.06976744,77.77777778
9CPIE1BAFM,word2vec_0.80,5,80,85.71428571
9CPIE1BAFM,word2vec_0.80,6,78.33333333,80
9CPIE1BAFM,word2vec_0.80,7,73.33333333,66.66666667
9CPIE1BAFM,word2vec_0.80,8,72.5,60
9CPIE1BAFM,word2vec_0.90,1,100,100
9CPIE1BAFM,word2vec_0.90,2,90.90909091,90.90909091
9CPIE1BAFM,word2vec_0.90,3,82.35294118,83.33333333
9CPIE1BAFM,word2vec_0.90,4,79.06976744,77.77777778
9CPIE1BAFM,word2vec_0.90,5,80,85.71428571
9CPIE1BAFM,word2vec_0.90,6,78.33333333,80
9CPIE1BAFM,word2vec_0.90,7,73.33333333,66.66666667
9CPIE1BAFM,word2vec_0.90,8,72.5,60
9PS4EXNUBG,word2vec_0.20,1,3.333333333,20
9PS4EXNUBG,word2vec_0.20,2,2.380952381,0
9PS4EXNUBG,word2vec_0.20,3,0,0
9PS4EXNUBG,word2vec_0.20,4,1.5625,11.11111111
9PS4EXNUBG,word2vec_0.20,5,2.739726027,11.11111111
9PS4EXNUBG,word2vec_0.20,6,2.352941176,8.333333333
9PS4EXNUBG,word2vec_0.30,1,16.66666667,46.66666667
9PS4EXNUBG,word2vec_0.30,2,11.9047619,16.66666667
9PS4EXNUBG,word2vec_0.30,3,10.90909091,15.38461538
9PS4EXNUBG,word2vec_0.30,4,10.9375,11.11111111
9PS4EXNUBG,word2vec_0.30,5,6.849315068,0
9PS4EXNUBG,word2vec_0.30,6,7.058823529,8.333333333
9PS4EXNUBG,word2vec_0.40,1,40,63.33333333
9PS4EXNUBG,word2vec_0.40,2,26.19047619,16.66666667
9PS4EXNUBG,word2vec_0.40,3,21.81818182,30.76923077
9PS4EXNUBG,word2vec_0.40,4,20.3125,22.22222222
9PS4EXNUBG,word2vec_0.40,5,17.80821918,11.11111111
9PS4EXNUBG,word2vec_0.40,6,18.82352941,33.33333333
9PS4EXNUBG,word2vec_0.50,1,66.66666667,83.33333333
9PS4EXNUBG,word2vec_0.50,2,47.61904762,41.66666667
9PS4EXNUBG,word2vec_0.50,3,41.81818182,53.84615385
9PS4EXNUBG,word2vec_0.50,4,39.0625,55.55555556
9PS4EXNUBG,word2vec_0.50,5,35.61643836,22.22222222
9PS4EXNUBG,word2vec_0.50,6,31.76470588,33.33333333
9PS4EXNUBG,word2vec_0.60,1,80,90
9PS4EXNUBG,word2vec_0.60,2,59.52380952,50
9PS4EXNUBG,word2vec_0.60,3,56.36363636,69.23076923
9PS4EXNUBG,word2vec_0.60,4,56.25,77.77777778
9PS4EXNUBG,word2vec_0.60,5,53.42465753,44.44444444
9PS4EXNUBG,word2vec_0.60,6,44.70588235,33.33333333
9PS4EXNUBG,word2vec_0.70,1,80,90
9PS4EXNUBG,word2vec_0.70,2,69.04761905,66.66666667
9PS4EXNUBG,word2vec_0.70,3,63.63636364,69.23076923
9PS4EXNUBG,word2vec_0.70,4,65.625,88.88888889
9PS4EXNUBG,word2vec_0.70,5,58.90410959,44.44444444
9PS4EXNUBG,word2vec_0.70,6,52.94117647,50
9PS4EXNUBG,word2vec_0.80,1,86.66666667,93.33333333
9PS4EXNUBG,word2vec_0.80,2,73.80952381,66.66666667
9PS4EXNUBG,word2vec_0.80,3,70.90909091,76.92307692
9PS4EXNUBG,word2vec_0.80,4,71.875,88.88888889
9PS4EXNUBG,word2vec_0.80,5,67.12328767,55.55555556
9PS4EXNUBG,word2vec_0.80,6,64.70588235,66.66666667
9PS4EXNUBG,word2vec_0.90,1,86.66666667,93.33333333
9PS4EXNUBG,word2vec_0.90,2,73.80952381,66.66666667
9PS4EXNUBG,word2vec_0.90,3,70.90909091,76.92307692
9PS4EXNUBG,word2vec_0.90,4,71.875,88.88888889
9PS4EXNUBG,word2vec_0.90,5,67.12328767,55.55555556
9PS4EXNUBG,word2vec_0.90,6,64.70588235,66.66666667
A0YYHQUDGD,word2vec_0.20,1,31.57894737,47.36842105
A0YYHQUDGD,word2vec_0.20,2,27.27272727,0
A0YYHQUDGD,word2vec_0.20,3,21.42857143,0
A0YYHQUDGD,word2vec_0.20,4,16.12903226,0
A0YYHQUDGD,word2vec_0.20,5,9.302325581,0
A0YYHQUDGD,word2vec_0.20,6,11.29032258,15.78947368
A0YYHQUDGD,word2vec_0.20,7,10.46511628,12.5
A0YYHQUDGD,word2vec_0.30,1,42.10526316,68.42105263
A0YYHQUDGD,word2vec_0.30,2,36.36363636,0
A0YYHQUDGD,word2vec_0.30,3,32.14285714,16.66666667
A0YYHQUDGD,word2vec_0.30,4,29.03225806,0
A0YYHQUDGD,word2vec_0.30,5,18.60465116,8.333333333
A0YYHQUDGD,word2vec_0.30,6,22.58064516,31.57894737
A0YYHQUDGD,word2vec_0.30,7,12.79069767,4.166666667
A0YYHQUDGD,word2vec_0.40,1,73.68421053,84.21052632
A0YYHQUDGD,word2vec_0.40,2,59.09090909,0
A0YYHQUDGD,word2vec_0.40,3,39.28571429,0
A0YYHQUDGD,word2vec_0.40,4,38.70967742,33.33333333
A0YYHQUDGD,word2vec_0.40,5,32.55813953,41.66666667
A0YYHQUDGD,word2vec_0.40,6,25.80645161,36.84210526
A0YYHQUDGD,word2vec_0.40,7,17.44186047,12.5
A0YYHQUDGD,word2vec_0.50,1,100,100
A0YYHQUDGD,word2vec_0.50,2,81.81818182,33.33333333
A0YYHQUDGD,word2vec_0.50,3,57.14285714,16.66666667
A0YYHQUDGD,word2vec_0.50,4,54.83870968,33.33333333
A0YYHQUDGD,word2vec_0.50,5,51.1627907,58.33333333
A0YYHQUDGD,word2vec_0.50,6,48.38709677,57.89473684
A0YYHQUDGD,word2vec_0.50,7,32.55813953,25
A0YYHQUDGD,word2vec_0.60,1,100,100
A0YYHQUDGD,word2vec_0.60,2,90.90909091,66.66666667
A0YYHQUDGD,word2vec_0.60,3,71.42857143,50
A0YYHQUDGD,word2vec_0.60,4,70.96774194,66.66666667
A0YYHQUDGD,word2vec_0.60,5,72.09302326,83.33333333
A0YYHQUDGD,word2vec_0.60,6,66.12903226,68.42105263
A0YYHQUDGD,word2vec_0.60,7,52.3255814,45.83333333
A0YYHQUDGD,word2vec_0.70,1,100,100
A0YYHQUDGD,word2vec_0.70,2,90.90909091,66.66666667
A0YYHQUDGD,word2vec_0.70,3,78.57142857,66.66666667
A0YYHQUDGD,word2vec_0.70,4,74.19354839,66.66666667
A0YYHQUDGD,word2vec_0.70,5,79.06976744,91.66666667
A0YYHQUDGD,word2vec_0.70,6,75.80645161,84.21052632
A0YYHQUDGD,word2vec_0.70,7,62.79069767,58.33333333
A0YYHQUDGD,word2vec_0.80,1,100,100
A0YYHQUDGD,word2vec_0.80,2,90.90909091,66.66666667
A0YYHQUDGD,word2vec_0.80,3,85.71428571,83.33333333
A0YYHQUDGD,word2vec_0.80,4,80.64516129,66.66666667
A0YYHQUDGD,word2vec_0.80,5,83.72093023,91.66666667
A0YYHQUDGD,word2vec_0.80,6,79.03225806,84.21052632
A0YYHQUDGD,word2vec_0.80,7,73.25581395,75
A0YYHQUDGD,word2vec_0.90,1,100,100
A0YYHQUDGD,word2vec_0.90,2,90.90909091,66.66666667
A0YYHQUDGD,word2vec_0.90,3,85.71428571,83.33333333
A0YYHQUDGD,word2vec_0.90,4,80.64516129,66.66666667
A0YYHQUDGD,word2vec_0.90,5,83.72093023,91.66666667
A0YYHQUDGD,word2vec_0.90,6,79.03225806,84.21052632
A0YYHQUDGD,word2vec_0.90,7,73.25581395,75
AGVT6VXVY5,word2vec_0.20,1,13.51351351,27.02702703
AGVT6VXVY5,word2vec_0.30,1,29.72972973,40.54054054
AGVT6VXVY5,word2vec_0.40,1,45.94594595,62.16216216
AGVT6VXVY5,word2vec_0.50,1,62.16216216,75.67567568
AGVT6VXVY5,word2vec_0.60,1,81.08108108,86.48648649
AGVT6VXVY5,word2vec_0.70,1,94.59459459,97.2972973
AGVT6VXVY5,word2vec_0.80,1,94.59459459,97.2972973
AGVT6VXVY5,word2vec_0.90,1,94.59459459,97.2972973
